Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
160_F - Match found between block (0, 0) and block (0, 3)
160_F - Match found between block (0, 0) and block (3, 16)
160_F - Match found between block (0, 0) and block (6, 21)
160_F - Match found between block (0, 0) and block (12, 9)
160_F - Match found between block (0, 0) and block (12, 23)
160_F - Match found between block (0, 0) and block (16, 1)
160_F - Match found between block (0, 0) and block (20, 21)
160_F - Match found between block (0, 0) and block (21, 6)
160_F - Match found between block (0, 0) and block (23, 7)
160_F - Match found between block (0, 0) and block (25, 29)
160_F - Match found between block (0, 0) and block (30, 24)
160_F - Match found between block (0, 0) and block (31, 16)
160_F - Match found between block (0, 1) and block (0, 4)
160_F - Match found between block (0, 1) and block (0, 5)
160_F - Match found between block (0, 1) and block (0, 15)
160_F - Match found between block (0, 1) and block (0, 25)
160_F - Match found between block (0, 1) and block (1, 1)
160_F - Match found between block (0, 1) and block (1, 13)
160_F - Match found between block (0, 1) and block (1, 20)
160_F - Match found between block (0, 1) and block (1, 23)
160_F - Match found between block (0, 1) and block (2, 2)
160_F - Match found between block (0, 1) and block (2, 5)
160_F - Match found between block (0, 1) and block (2, 11)
160_F - Match found between block (0, 1) and block (2, 17)
160_F - Match found between block (0, 1) and block (2, 18)
160_F - Match found between block (0, 1) and block (2, 20)
160_F - Match found between block (0, 1) and block (2, 24)
160_F - Match found between block (0, 1) and block (3, 5)
160_F - Match found between block (0, 1) and block (3, 7)
160_F - Match found between block (0, 1) and block (3, 13)
160_F - Match found between block (0, 1) and block (4, 0)
160_F - Match found between block (0, 1) and block (4, 10)
160_F - Match found between block (0, 1) and block (4, 22)
160_F - Match found between block (0, 1) and block (4, 30)
160_F - Match found between block (0, 1) and block (5, 12)
160_F - Match found between block (0, 1) and block (5, 25)
160_F - Match found between block (0, 1) and block (5, 31)
160_F - Match found between block (0, 1) and block (6, 24)
160_F - Match found between block (0, 1) and block (7, 27)
160_F - Match found between block (0, 1) and block (7, 28)
160_F - Match found between block (0, 1) and block (7, 30)
160_F - Match found between block (0, 1) and block (8, 21)
160_F - Match found between block (0, 1) and block (8, 22)
160_F - Match found between block (0, 1) and block (8, 23)
