Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
177_F - Match found between block (0, 0) and block (0, 1)
177_F - Match found between block (0, 0) and block (0, 2)
177_F - Match found between block (0, 0) and block (0, 3)
177_F - Match found between block (0, 0) and block (0, 4)
177_F - Match found between block (0, 0) and block (0, 5)
177_F - Match found between block (0, 0) and block (0, 6)
177_F - Match found between block (0, 0) and block (0, 7)
177_F - Match found between block (0, 0) and block (0, 8)
177_F - Match found between block (0, 0) and block (0, 9)
177_F - Match found between block (0, 0) and block (0, 10)
177_F - Match found between block (0, 0) and block (0, 11)
177_F - Match found between block (0, 0) and block (0, 15)
177_F - Match found between block (0, 0) and block (0, 31)
177_F - Match found between block (0, 0) and block (1, 0)
177_F - Match found between block (0, 0) and block (1, 1)
177_F - Match found between block (0, 0) and block (1, 2)
177_F - Match found between block (0, 0) and block (1, 3)
177_F - Match found between block (0, 0) and block (1, 4)
177_F - Match found between block (0, 0) and block (1, 5)
177_F - Match found between block (0, 0) and block (1, 6)
177_F - Match found between block (0, 0) and block (1, 7)
177_F - Match found between block (0, 0) and block (1, 8)
177_F - Match found between block (0, 0) and block (1, 11)
177_F - Match found between block (0, 0) and block (1, 29)
177_F - Match found between block (0, 0) and block (1, 31)
177_F - Match found between block (0, 0) and block (2, 0)
177_F - Match found between block (0, 0) and block (2, 1)
177_F - Match found between block (0, 0) and block (2, 2)
177_F - Match found between block (0, 0) and block (2, 3)
177_F - Match found between block (0, 0) and block (2, 4)
177_F - Match found between block (0, 0) and block (2, 5)
177_F - Match found between block (0, 0) and block (2, 7)
177_F - Match found between block (0, 0) and block (2, 31)
177_F - Match found between block (0, 0) and block (3, 0)
177_F - Match found between block (0, 0) and block (3, 1)
177_F - Match found between block (0, 0) and block (3, 2)
177_F - Match found between block (0, 0) and block (3, 3)
177_F - Match found between block (0, 0) and block (3, 4)
177_F - Match found between block (0, 0) and block (3, 5)
177_F - Match found between block (0, 0) and block (3, 6)
177_F - Match found between block (0, 0) and block (3, 7)
177_F - Match found between block (0, 0) and block (3, 9)
177_F - Match found between block (0, 0) and block (3, 12)
177_F - Match found between block (0, 0) and block (3, 13)
177_F - Match found between block (0, 0) and block (3, 22)
177_F - Match found between block (0, 0) and block (3, 31)
177_F - Match found between block (0, 0) and block (4, 0)
177_F - Match found between block (0, 0) and block (4, 1)
177_F - Match found between block (0, 0) and block (4, 2)
177_F - Match found between block (0, 0) and block (4, 3)
177_F - Match found between block (0, 0) and block (4, 4)
177_F - Match found between block (0, 0) and block (4, 5)
177_F - Match found between block (0, 0) and block (4, 6)
177_F - Match found between block (0, 0) and block (4, 7)
177_F - Match found between block (0, 0) and block (4, 8)
177_F - Match found between block (0, 0) and block (4, 9)
177_F - Match found between block (0, 0) and block (4, 10)
177_F - Match found between block (0, 0) and block (4, 11)
177_F - Match found between block (0, 0) and block (4, 14)
177_F - Match found between block (0, 0) and block (5, 0)
177_F - Match found between block (0, 0) and block (5, 1)
177_F - Match found between block (0, 0) and block (5, 2)
177_F - Match found between block (0, 0) and block (5, 3)
177_F - Match found between block (0, 0) and block (5, 5)
177_F - Match found between block (0, 0) and block (5, 6)
177_F - Match found between block (0, 0) and block (5, 7)
177_F - Match found between block (0, 0) and block (5, 8)
177_F - Match found between block (0, 0) and block (5, 9)
177_F - Match found between block (0, 0) and block (6, 0)
177_F - Match found between block (0, 0) and block (6, 1)
177_F - Match found between block (0, 0) and block (6, 2)
177_F - Match found between block (0, 0) and block (6, 3)
177_F - Match found between block (0, 0) and block (6, 4)
177_F - Match found between block (0, 0) and block (6, 5)
177_F - Match found between block (0, 0) and block (6, 6)
177_F - Match found between block (0, 0) and block (6, 7)
177_F - Match found between block (0, 0) and block (6, 8)
177_F - Match found between block (0, 0) and block (6, 9)
177_F - Match found between block (0, 0) and block (6, 10)
177_F - Match found between block (0, 0) and block (6, 11)
177_F - Match found between block (0, 0) and block (7, 0)
177_F - Match found between block (0, 0) and block (7, 1)
177_F - Match found between block (0, 0) and block (7, 2)
