Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
003_F - Match found between block (0, 7) and block (0, 16)
003_F - Match found between block (0, 7) and block (1, 7)
003_F - Match found between block (0, 7) and block (2, 21)
003_F - Match found between block (0, 7) and block (2, 24)
003_F - Match found between block (0, 7) and block (3, 19)
003_F - Match found between block (0, 7) and block (3, 20)
003_F - Match found between block (0, 7) and block (3, 21)
003_F - Match found between block (0, 7) and block (4, 21)
003_F - Match found between block (0, 7) and block (5, 8)
003_F - Match found between block (0, 7) and block (5, 21)
003_F - Match found between block (0, 7) and block (5, 24)
003_F - Match found between block (0, 7) and block (6, 8)
003_F - Match found between block (0, 7) and block (6, 22)
003_F - Match found between block (0, 7) and block (6, 24)
003_F - Match found between block (0, 7) and block (6, 25)
003_F - Match found between block (0, 7) and block (7, 12)
003_F - Match found between block (0, 7) and block (7, 20)
003_F - Match found between block (0, 7) and block (7, 21)
003_F - Match found between block (0, 7) and block (7, 22)
003_F - Match found between block (0, 7) and block (7, 24)
003_F - Match found between block (0, 7) and block (8, 8)
003_F - Match found between block (0, 7) and block (8, 12)
003_F - Match found between block (0, 7) and block (8, 22)
003_F - Match found between block (0, 7) and block (8, 25)
003_F - Match found between block (0, 7) and block (9, 12)
003_F - Match found between block (0, 7) and block (9, 20)
003_F - Match found between block (0, 7) and block (9, 22)
003_F - Match found between block (0, 7) and block (10, 8)
003_F - Match found between block (0, 7) and block (10, 12)
003_F - Match found between block (0, 7) and block (10, 22)
003_F - Match found between block (0, 7) and block (10, 24)
003_F - Match found between block (0, 7) and block (10, 25)
003_F - Match found between block (0, 7) and block (11, 12)
003_F - Match found between block (0, 7) and block (11, 22)
003_F - Match found between block (0, 7) and block (12, 6)
003_F - Match found between block (0, 7) and block (12, 8)
003_F - Match found between block (0, 7) and block (12, 12)
003_F - Match found between block (0, 7) and block (12, 29)
003_F - Match found between block (0, 7) and block (12, 30)
003_F - Match found between block (0, 7) and block (13, 12)
003_F - Match found between block (0, 7) and block (13, 22)
003_F - Match found between block (0, 7) and block (14, 12)
003_F - Match found between block (0, 7) and block (14, 22)
003_F - Match found between block (0, 7) and block (15, 12)
003_F - Match found between block (0, 7) and block (15, 20)
003_F - Match found between block (0, 7) and block (15, 22)
003_F - Match found between block (0, 7) and block (16, 12)
003_F - Match found between block (0, 7) and block (16, 22)
003_F - Match found between block (0, 7) and block (17, 5)
003_F - Match found between block (0, 7) and block (17, 8)
003_F - Match found between block (0, 7) and block (17, 12)
003_F - Match found between block (0, 7) and block (17, 21)
003_F - Match found between block (0, 7) and block (17, 22)
003_F - Match found between block (0, 7) and block (18, 8)
003_F - Match found between block (0, 7) and block (18, 20)
003_F - Match found between block (0, 7) and block (19, 8)
003_F - Match found between block (0, 7) and block (20, 7)
003_F - Match found between block (0, 7) and block (21, 7)
003_F - Match found between block (0, 7) and block (21, 8)
003_F - Match found between block (0, 7) and block (22, 7)
003_F - Match found between block (0, 7) and block (22, 8)
003_F - Match found between block (0, 7) and block (23, 7)
003_F - Match found between block (0, 7) and block (25, 8)
003_F - Match found between block (0, 7) and block (25, 21)
003_F - Match found between block (0, 7) and block (26, 7)
003_F - Match found between block (0, 7) and block (26, 12)
003_F - Match found between block (0, 7) and block (26, 13)
003_F - Match found between block (0, 7) and block (26, 14)
003_F - Match found between block (0, 7) and block (26, 15)
003_F - Match found between block (0, 7) and block (26, 16)
003_F - Match found between block (0, 7) and block (26, 17)
003_F - Match found between block (0, 7) and block (27, 7)
003_F - Match found between block (0, 7) and block (27, 16)
003_F - Match found between block (0, 7) and block (28, 7)
003_F - Match found between block (0, 7) and block (28, 17)
003_F - Match found between block (0, 7) and block (28, 20)
003_F - Match found between block (0, 7) and block (29, 7)
003_F - Match found between block (0, 7) and block (29, 10)
003_F - Match found between block (0, 7) and block (30, 7)
003_F - Match found between block (0, 7) and block (30, 8)
003_F - Match found between block (0, 7) and block (30, 11)
003_F - Match found between block (0, 7) and block (30, 22)
003_F - Match found between block (0, 7) and block (31, 7)
003_F - Match found between block (0, 7) and block (31, 18)
003_F - Match found between block (0, 7) and block (31, 19)
003_F - Match found between block (0, 8) and block (0, 29)
003_F - Match found between block (0, 8) and block (1, 22)
003_F - Match found between block (0, 8) and block (1, 29)
003_F - Match found between block (0, 8) and block (2, 22)
003_F - Match found between block (0, 8) and block (2, 25)
003_F - Match found between block (0, 8) and block (2, 29)
003_F - Match found between block (0, 8) and block (3, 17)
003_F - Match found between block (0, 8) and block (3, 22)
003_F - Match found between block (0, 8) and block (3, 29)
003_F - Match found between block (0, 8) and block (5, 29)
003_F - Match found between block (0, 8) and block (6, 15)
003_F - Match found between block (0, 8) and block (6, 20)
003_F - Match found between block (0, 8) and block (6, 29)
003_F - Match found between block (0, 8) and block (7, 8)
003_F - Match found between block (0, 8) and block (7, 29)
003_F - Match found between block (0, 8) and block (8, 20)
003_F - Match found between block (0, 8) and block (8, 21)
003_F - Match found between block (0, 8) and block (8, 29)
003_F - Match found between block (0, 8) and block (9, 21)
003_F - Match found between block (0, 8) and block (10, 21)
003_F - Match found between block (0, 8) and block (11, 19)
003_F - Match found between block (0, 8) and block (11, 21)
003_F - Match found between block (0, 8) and block (11, 25)
