Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
124_F - Match found between block (0, 0) and block (0, 1)
124_F - Match found between block (0, 0) and block (0, 6)
124_F - Match found between block (0, 0) and block (0, 8)
124_F - Match found between block (0, 0) and block (0, 21)
124_F - Match found between block (0, 0) and block (1, 0)
124_F - Match found between block (0, 0) and block (1, 1)
124_F - Match found between block (0, 0) and block (1, 5)
124_F - Match found between block (0, 0) and block (1, 6)
124_F - Match found between block (0, 0) and block (1, 7)
124_F - Match found between block (0, 0) and block (1, 8)
124_F - Match found between block (0, 0) and block (2, 0)
124_F - Match found between block (0, 0) and block (2, 1)
124_F - Match found between block (0, 0) and block (2, 4)
124_F - Match found between block (0, 0) and block (2, 5)
124_F - Match found between block (0, 0) and block (2, 6)
124_F - Match found between block (0, 0) and block (3, 0)
124_F - Match found between block (0, 0) and block (3, 4)
124_F - Match found between block (0, 0) and block (6, 0)
124_F - Match found between block (0, 0) and block (6, 2)
124_F - Match found between block (0, 0) and block (9, 1)
124_F - Match found between block (0, 0) and block (9, 2)
124_F - Match found between block (0, 0) and block (9, 3)
124_F - Match found between block (0, 0) and block (10, 0)
124_F - Match found between block (0, 0) and block (10, 1)
124_F - Match found between block (0, 0) and block (10, 2)
124_F - Match found between block (0, 0) and block (10, 3)
124_F - Match found between block (0, 0) and block (19, 0)
124_F - Match found between block (0, 0) and block (19, 1)
124_F - Match found between block (0, 0) and block (19, 2)
124_F - Match found between block (0, 0) and block (19, 3)
124_F - Match found between block (0, 0) and block (20, 0)
124_F - Match found between block (0, 0) and block (20, 1)
124_F - Match found between block (0, 0) and block (20, 3)
124_F - Match found between block (0, 0) and block (20, 5)
124_F - Match found between block (0, 0) and block (21, 1)
124_F - Match found between block (0, 0) and block (25, 0)
124_F - Match found between block (0, 0) and block (25, 2)
124_F - Match found between block (0, 0) and block (26, 0)
124_F - Match found between block (0, 0) and block (26, 8)
124_F - Match found between block (0, 0) and block (26, 9)
124_F - Match found between block (0, 0) and block (26, 10)
124_F - Match found between block (0, 0) and block (26, 12)
124_F - Match found between block (0, 0) and block (26, 16)
124_F - Match found between block (0, 0) and block (27, 0)
124_F - Match found between block (0, 0) and block (27, 8)
124_F - Match found between block (0, 0) and block (27, 9)
124_F - Match found between block (0, 0) and block (27, 14)
124_F - Match found between block (0, 0) and block (27, 15)
124_F - Match found between block (0, 0) and block (27, 16)
124_F - Match found between block (0, 0) and block (27, 18)
124_F - Match found between block (0, 0) and block (28, 8)
124_F - Match found between block (0, 0) and block (28, 9)
124_F - Match found between block (0, 0) and block (28, 14)
124_F - Match found between block (0, 0) and block (28, 15)
124_F - Match found between block (0, 0) and block (28, 16)
124_F - Match found between block (0, 0) and block (29, 7)
124_F - Match found between block (0, 0) and block (29, 8)
124_F - Match found between block (0, 0) and block (29, 9)
124_F - Match found between block (0, 0) and block (29, 14)
124_F - Match found between block (0, 0) and block (29, 15)
124_F - Match found between block (0, 0) and block (29, 16)
124_F - Match found between block (0, 0) and block (29, 17)
124_F - Match found between block (0, 0) and block (29, 18)
124_F - Match found between block (0, 0) and block (29, 19)
124_F - Match found between block (0, 0) and block (30, 3)
124_F - Match found between block (0, 0) and block (30, 4)
124_F - Match found between block (0, 0) and block (30, 5)
124_F - Match found between block (0, 0) and block (30, 7)
124_F - Match found between block (0, 0) and block (30, 8)
124_F - Match found between block (0, 0) and block (30, 9)
124_F - Match found between block (0, 0) and block (30, 10)
124_F - Match found between block (0, 0) and block (30, 14)
124_F - Match found between block (0, 0) and block (30, 15)
124_F - Match found between block (0, 0) and block (30, 16)
124_F - Match found between block (0, 0) and block (30, 17)
124_F - Match found between block (0, 0) and block (30, 18)
124_F - Match found between block (0, 0) and block (30, 19)
124_F - Match found between block (0, 0) and block (31, 0)
124_F - Match found between block (0, 0) and block (31, 1)
124_F - Match found between block (0, 0) and block (31, 3)
124_F - Match found between block (0, 0) and block (31, 5)
124_F - Match found between block (0, 0) and block (31, 6)
124_F - Match found between block (0, 0) and block (31, 7)
124_F - Match found between block (0, 0) and block (31, 8)
124_F - Match found between block (0, 0) and block (31, 9)
124_F - Match found between block (0, 0) and block (31, 10)
124_F - Match found between block (0, 0) and block (31, 11)
124_F - Match found between block (0, 0) and block (31, 12)
124_F - Match found between block (0, 0) and block (31, 13)
124_F - Match found between block (0, 0) and block (31, 14)
124_F - Match found between block (0, 0) and block (31, 15)
124_F - Match found between block (0, 0) and block (31, 16)
124_F - Match found between block (0, 0) and block (31, 17)
124_F - Match found between block (0, 0) and block (31, 18)
124_F - Match found between block (0, 0) and block (31, 19)
124_F - Match found between block (0, 2) and block (0, 3)
124_F - Match found between block (0, 2) and block (0, 4)
124_F - Match found between block (0, 2) and block (0, 5)
124_F - Match found between block (0, 2) and block (1, 2)
124_F - Match found between block (0, 2) and block (1, 3)
124_F - Match found between block (0, 2) and block (1, 4)
124_F - Match found between block (0, 2) and block (2, 2)
124_F - Match found between block (0, 2) and block (2, 3)
124_F - Match found between block (0, 2) and block (4, 0)
124_F - Match found between block (0, 2) and block (4, 2)
124_F - Match found between block (0, 2) and block (5, 0)
124_F - Match found between block (0, 2) and block (5, 1)
124_F - Match found between block (0, 2) and block (5, 2)
124_F - Match found between block (0, 2) and block (5, 3)
124_F - Match found between block (0, 2) and block (6, 1)
124_F - Match found between block (0, 2) and block (6, 4)
124_F - Match found between block (0, 2) and block (7, 1)
124_F - Match found between block (0, 2) and block (7, 4)
124_F - Match found between block (0, 2) and block (8, 1)
124_F - Match found between block (0, 2) and block (8, 2)
124_F - Match found between block (0, 2) and block (8, 4)
124_F - Match found between block (0, 2) and block (9, 4)
124_F - Match found between block (0, 2) and block (10, 4)
124_F - Match found between block (0, 2) and block (11, 4)
124_F - Match found between block (0, 2) and block (12, 2)
124_F - Match found between block (0, 2) and block (12, 4)
124_F - Match found between block (0, 2) and block (13, 0)
124_F - Match found between block (0, 2) and block (13, 2)
124_F - Match found between block (0, 2) and block (13, 3)
124_F - Match found between block (0, 2) and block (13, 4)
124_F - Match found between block (0, 2) and block (14, 0)
124_F - Match found between block (0, 2) and block (14, 1)
124_F - Match found between block (0, 2) and block (14, 2)
124_F - Match found between block (0, 2) and block (14, 4)
124_F - Match found between block (0, 2) and block (15, 0)
124_F - Match found between block (0, 2) and block (15, 1)
124_F - Match found between block (0, 2) and block (15, 3)
124_F - Match found between block (0, 2) and block (15, 4)
124_F - Match found between block (0, 2) and block (16, 0)
124_F - Match found between block (0, 2) and block (16, 1)
