Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
199_R - Match found between block (0, 0) and block (0, 1)
199_R - Match found between block (0, 0) and block (0, 2)
199_R - Match found between block (0, 0) and block (0, 3)
199_R - Match found between block (0, 0) and block (0, 4)
199_R - Match found between block (0, 0) and block (0, 5)
199_R - Match found between block (0, 0) and block (0, 6)
199_R - Match found between block (0, 0) and block (0, 7)
199_R - Match found between block (0, 0) and block (0, 8)
199_R - Match found between block (0, 0) and block (0, 9)
199_R - Match found between block (0, 0) and block (0, 10)
199_R - Match found between block (0, 0) and block (0, 11)
199_R - Match found between block (0, 0) and block (0, 12)
199_R - Match found between block (0, 0) and block (0, 13)
199_R - Match found between block (0, 0) and block (0, 14)
199_R - Match found between block (0, 0) and block (0, 15)
199_R - Match found between block (0, 0) and block (0, 16)
199_R - Match found between block (0, 0) and block (0, 17)
199_R - Match found between block (0, 0) and block (0, 18)
199_R - Match found between block (0, 0) and block (0, 19)
199_R - Match found between block (0, 0) and block (0, 20)
199_R - Match found between block (0, 0) and block (0, 21)
199_R - Match found between block (0, 0) and block (0, 22)
199_R - Match found between block (0, 0) and block (0, 23)
199_R - Match found between block (0, 0) and block (0, 24)
199_R - Match found between block (0, 0) and block (0, 25)
199_R - Match found between block (0, 0) and block (0, 26)
199_R - Match found between block (0, 0) and block (0, 27)
199_R - Match found between block (0, 0) and block (0, 28)
199_R - Match found between block (0, 0) and block (0, 29)
199_R - Match found between block (0, 0) and block (0, 30)
199_R - Match found between block (0, 0) and block (0, 31)
199_R - Match found between block (0, 0) and block (1, 0)
199_R - Match found between block (0, 0) and block (1, 1)
199_R - Match found between block (0, 0) and block (1, 2)
199_R - Match found between block (0, 0) and block (1, 3)
199_R - Match found between block (0, 0) and block (1, 4)
199_R - Match found between block (0, 0) and block (1, 5)
199_R - Match found between block (0, 0) and block (1, 6)
199_R - Match found between block (0, 0) and block (1, 7)
199_R - Match found between block (0, 0) and block (1, 8)
199_R - Match found between block (0, 0) and block (1, 9)
199_R - Match found between block (0, 0) and block (1, 10)
199_R - Match found between block (0, 0) and block (1, 11)
199_R - Match found between block (0, 0) and block (1, 12)
199_R - Match found between block (0, 0) and block (1, 13)
199_R - Match found between block (0, 0) and block (1, 14)
199_R - Match found between block (0, 0) and block (1, 15)
199_R - Match found between block (0, 0) and block (1, 16)
199_R - Match found between block (0, 0) and block (1, 17)
199_R - Match found between block (0, 0) and block (1, 18)
199_R - Match found between block (0, 0) and block (1, 19)
199_R - Match found between block (0, 0) and block (1, 20)
199_R - Match found between block (0, 0) and block (1, 21)
199_R - Match found between block (0, 0) and block (1, 22)
199_R - Match found between block (0, 0) and block (1, 23)
199_R - Match found between block (0, 0) and block (1, 24)
199_R - Match found between block (0, 0) and block (1, 25)
199_R - Match found between block (0, 0) and block (1, 26)
199_R - Match found between block (0, 0) and block (1, 27)
199_R - Match found between block (0, 0) and block (1, 28)
199_R - Match found between block (0, 0) and block (1, 29)
199_R - Match found between block (0, 0) and block (1, 30)
199_R - Match found between block (0, 0) and block (1, 31)
199_R - Match found between block (0, 0) and block (2, 0)
199_R - Match found between block (0, 0) and block (2, 1)
199_R - Match found between block (0, 0) and block (2, 2)
199_R - Match found between block (0, 0) and block (2, 3)
199_R - Match found between block (0, 0) and block (2, 4)
199_R - Match found between block (0, 0) and block (2, 5)
199_R - Match found between block (0, 0) and block (2, 6)
199_R - Match found between block (0, 0) and block (2, 7)
199_R - Match found between block (0, 0) and block (2, 8)
199_R - Match found between block (0, 0) and block (2, 9)
199_R - Match found between block (0, 0) and block (2, 10)
199_R - Match found between block (0, 0) and block (2, 11)
199_R - Match found between block (0, 0) and block (2, 12)
199_R - Match found between block (0, 0) and block (2, 13)
199_R - Match found between block (0, 0) and block (2, 14)
199_R - Match found between block (0, 0) and block (2, 15)
199_R - Match found between block (0, 0) and block (2, 16)
199_R - Match found between block (0, 0) and block (2, 17)
199_R - Match found between block (0, 0) and block (2, 18)
199_R - Match found between block (0, 0) and block (2, 19)
199_R - Match found between block (0, 0) and block (2, 20)
199_R - Match found between block (0, 0) and block (2, 21)
199_R - Match found between block (0, 0) and block (2, 22)
199_R - Match found between block (0, 0) and block (2, 23)
199_R - Match found between block (0, 0) and block (2, 24)
199_R - Match found between block (0, 0) and block (2, 25)
199_R - Match found between block (0, 0) and block (2, 26)
199_R - Match found between block (0, 0) and block (2, 27)
199_R - Match found between block (0, 0) and block (2, 28)
199_R - Match found between block (0, 0) and block (2, 29)
199_R - Match found between block (0, 0) and block (2, 30)
199_R - Match found between block (0, 0) and block (2, 31)
199_R - Match found between block (0, 0) and block (3, 0)
199_R - Match found between block (0, 0) and block (3, 1)
199_R - Match found between block (0, 0) and block (3, 2)
199_R - Match found between block (0, 0) and block (3, 3)
199_R - Match found between block (0, 0) and block (3, 4)
199_R - Match found between block (0, 0) and block (3, 5)
199_R - Match found between block (0, 0) and block (3, 6)
199_R - Match found between block (0, 0) and block (3, 7)
199_R - Match found between block (0, 0) and block (3, 8)
199_R - Match found between block (0, 0) and block (3, 9)
199_R - Match found between block (0, 0) and block (3, 10)
199_R - Match found between block (0, 0) and block (3, 11)
199_R - Match found between block (0, 0) and block (3, 12)
199_R - Match found between block (0, 0) and block (3, 13)
199_R - Match found between block (0, 0) and block (3, 14)
199_R - Match found between block (0, 0) and block (3, 15)
199_R - Match found between block (0, 0) and block (3, 16)
199_R - Match found between block (0, 0) and block (3, 17)
199_R - Match found between block (0, 0) and block (3, 18)
199_R - Match found between block (0, 0) and block (3, 19)
199_R - Match found between block (0, 0) and block (3, 20)
199_R - Match found between block (0, 0) and block (3, 21)
199_R - Match found between block (0, 0) and block (3, 22)
199_R - Match found between block (0, 0) and block (3, 23)
199_R - Match found between block (0, 0) and block (3, 24)
199_R - Match found between block (0, 0) and block (3, 25)
199_R - Match found between block (0, 0) and block (3, 26)
199_R - Match found between block (0, 0) and block (3, 27)
199_R - Match found between block (0, 0) and block (3, 28)
199_R - Match found between block (0, 0) and block (3, 29)
199_R - Match found between block (0, 0) and block (3, 30)
199_R - Match found between block (0, 0) and block (3, 31)
199_R - Match found between block (0, 0) and block (4, 0)
199_R - Match found between block (0, 0) and block (4, 1)
199_R - Match found between block (0, 0) and block (4, 2)
199_R - Match found between block (0, 0) and block (4, 3)
199_R - Match found between block (0, 0) and block (4, 4)
199_R - Match found between block (0, 0) and block (4, 5)
199_R - Match found between block (0, 0) and block (4, 6)
199_R - Match found between block (0, 0) and block (4, 7)
199_R - Match found between block (0, 0) and block (4, 8)
199_R - Match found between block (0, 0) and block (4, 9)
199_R - Match found between block (0, 0) and block (4, 10)
199_R - Match found between block (0, 0) and block (4, 11)
199_R - Match found between block (0, 0) and block (4, 12)
199_R - Match found between block (0, 0) and block (4, 13)
199_R - Match found between block (0, 0) and block (4, 14)
199_R - Match found between block (0, 0) and block (4, 15)
199_R - Match found between block (0, 0) and block (4, 16)
199_R - Match found between block (0, 0) and block (4, 17)
199_R - Match found between block (0, 0) and block (4, 18)
199_R - Match found between block (0, 0) and block (4, 19)
199_R - Match found between block (0, 0) and block (4, 20)
199_R - Match found between block (0, 0) and block (4, 21)
199_R - Match found between block (0, 0) and block (4, 22)
199_R - Match found between block (0, 0) and block (4, 23)
199_R - Match found between block (0, 0) and block (4, 24)
199_R - Match found between block (0, 0) and block (4, 25)
199_R - Match found between block (0, 0) and block (4, 26)
199_R - Match found between block (0, 0) and block (4, 27)
199_R - Match found between block (0, 0) and block (4, 28)
199_R - Match found between block (0, 0) and block (4, 29)
199_R - Match found between block (0, 0) and block (4, 30)
199_R - Match found between block (0, 0) and block (4, 31)
199_R - Match found between block (0, 0) and block (5, 0)
199_R - Match found between block (0, 0) and block (5, 1)
199_R - Match found between block (0, 0) and block (5, 2)
199_R - Match found between block (0, 0) and block (5, 3)
199_R - Match found between block (0, 0) and block (5, 4)
199_R - Match found between block (0, 0) and block (5, 5)
199_R - Match found between block (0, 0) and block (5, 6)
199_R - Match found between block (0, 0) and block (5, 7)
199_R - Match found between block (0, 0) and block (5, 8)
199_R - Match found between block (0, 0) and block (5, 9)
199_R - Match found between block (0, 0) and block (5, 10)
199_R - Match found between block (0, 0) and block (5, 11)
199_R - Match found between block (0, 0) and block (5, 12)
199_R - Match found between block (0, 0) and block (5, 13)
199_R - Match found between block (0, 0) and block (5, 14)
199_R - Match found between block (0, 0) and block (5, 15)
199_R - Match found between block (0, 0) and block (5, 16)
199_R - Match found between block (0, 0) and block (5, 17)
199_R - Match found between block (0, 0) and block (5, 18)
199_R - Match found between block (0, 0) and block (5, 19)
199_R - Match found between block (0, 0) and block (5, 20)
199_R - Match found between block (0, 0) and block (5, 21)
199_R - Match found between block (0, 0) and block (5, 22)
199_R - Match found between block (0, 0) and block (5, 23)
199_R - Match found between block (0, 0) and block (5, 24)
199_R - Match found between block (0, 0) and block (5, 25)
199_R - Match found between block (0, 0) and block (5, 26)
199_R - Match found between block (0, 0) and block (5, 27)
199_R - Match found between block (0, 0) and block (5, 28)
199_R - Match found between block (0, 0) and block (5, 29)
199_R - Match found between block (0, 0) and block (5, 30)
199_R - Match found between block (0, 0) and block (5, 31)
199_R - Match found between block (0, 0) and block (6, 0)
199_R - Match found between block (0, 0) and block (6, 1)
199_R - Match found between block (0, 0) and block (6, 2)
199_R - Match found between block (0, 0) and block (6, 3)
199_R - Match found between block (0, 0) and block (6, 4)
199_R - Match found between block (0, 0) and block (6, 5)
199_R - Match found between block (0, 0) and block (6, 6)
199_R - Match found between block (0, 0) and block (6, 7)
199_R - Match found between block (0, 0) and block (6, 8)
199_R - Match found between block (0, 0) and block (6, 9)
199_R - Match found between block (0, 0) and block (6, 10)
199_R - Match found between block (0, 0) and block (6, 11)
199_R - Match found between block (0, 0) and block (6, 12)
199_R - Match found between block (0, 0) and block (6, 13)
199_R - Match found between block (0, 0) and block (6, 14)
199_R - Match found between block (0, 0) and block (6, 15)
199_R - Match found between block (0, 0) and block (6, 16)
199_R - Match found between block (0, 0) and block (6, 17)
199_R - Match found between block (0, 0) and block (6, 18)
199_R - Match found between block (0, 0) and block (6, 19)
199_R - Match found between block (0, 0) and block (6, 20)
199_R - Match found between block (0, 0) and block (6, 21)
199_R - Match found between block (0, 0) and block (6, 22)
199_R - Match found between block (0, 0) and block (6, 23)
199_R - Match found between block (0, 0) and block (6, 24)
199_R - Match found between block (0, 0) and block (6, 25)
199_R - Match found between block (0, 0) and block (6, 26)
199_R - Match found between block (0, 0) and block (6, 27)
199_R - Match found between block (0, 0) and block (6, 28)
199_R - Match found between block (0, 0) and block (6, 29)
199_R - Match found between block (0, 0) and block (6, 30)
199_R - Match found between block (0, 0) and block (6, 31)
199_R - Match found between block (0, 0) and block (7, 0)
199_R - Match found between block (0, 0) and block (7, 1)
199_R - Match found between block (0, 0) and block (7, 2)
199_R - Match found between block (0, 0) and block (7, 3)
199_R - Match found between block (0, 0) and block (7, 4)
199_R - Match found between block (0, 0) and block (7, 5)
199_R - Match found between block (0, 0) and block (7, 6)
199_R - Match found between block (0, 0) and block (7, 7)
199_R - Match found between block (0, 0) and block (7, 8)
199_R - Match found between block (0, 0) and block (7, 9)
199_R - Match found between block (0, 0) and block (7, 10)
199_R - Match found between block (0, 0) and block (7, 11)
199_R - Match found between block (0, 0) and block (7, 12)
199_R - Match found between block (0, 0) and block (7, 13)
199_R - Match found between block (0, 0) and block (7, 14)
199_R - Match found between block (0, 0) and block (7, 15)
199_R - Match found between block (0, 0) and block (7, 16)
199_R - Match found between block (0, 0) and block (7, 17)
199_R - Match found between block (0, 0) and block (7, 18)
