Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
115_F - Match found between block (0, 0) and block (0, 1)
115_F - Match found between block (0, 0) and block (0, 15)
115_F - Match found between block (0, 0) and block (0, 26)
115_F - Match found between block (0, 0) and block (1, 0)
115_F - Match found between block (0, 0) and block (1, 1)
115_F - Match found between block (0, 0) and block (1, 2)
115_F - Match found between block (0, 0) and block (1, 3)
115_F - Match found between block (0, 0) and block (2, 0)
115_F - Match found between block (0, 0) and block (2, 1)
115_F - Match found between block (0, 0) and block (2, 2)
115_F - Match found between block (0, 0) and block (2, 16)
115_F - Match found between block (0, 0) and block (3, 1)
115_F - Match found between block (0, 0) and block (3, 2)
115_F - Match found between block (0, 0) and block (3, 3)
115_F - Match found between block (0, 0) and block (3, 4)
115_F - Match found between block (0, 0) and block (3, 13)
115_F - Match found between block (0, 0) and block (3, 14)
115_F - Match found between block (0, 0) and block (3, 15)
115_F - Match found between block (0, 0) and block (4, 1)
115_F - Match found between block (0, 0) and block (4, 2)
115_F - Match found between block (0, 0) and block (4, 3)
115_F - Match found between block (0, 0) and block (4, 10)
115_F - Match found between block (0, 0) and block (4, 17)
115_F - Match found between block (0, 0) and block (4, 27)
115_F - Match found between block (0, 0) and block (5, 0)
115_F - Match found between block (0, 0) and block (5, 1)
115_F - Match found between block (0, 0) and block (5, 2)
115_F - Match found between block (0, 0) and block (5, 3)
115_F - Match found between block (0, 0) and block (6, 2)
115_F - Match found between block (0, 0) and block (6, 3)
115_F - Match found between block (0, 0) and block (6, 4)
115_F - Match found between block (0, 0) and block (6, 5)
115_F - Match found between block (0, 0) and block (6, 15)
115_F - Match found between block (0, 0) and block (6, 16)
115_F - Match found between block (0, 0) and block (7, 2)
115_F - Match found between block (0, 0) and block (7, 3)
115_F - Match found between block (0, 0) and block (7, 4)
115_F - Match found between block (0, 0) and block (8, 3)
115_F - Match found between block (0, 0) and block (8, 4)
115_F - Match found between block (0, 0) and block (8, 5)
115_F - Match found between block (0, 0) and block (8, 6)
115_F - Match found between block (0, 0) and block (8, 8)
115_F - Match found between block (0, 0) and block (8, 9)
115_F - Match found between block (0, 0) and block (8, 12)
115_F - Match found between block (0, 0) and block (8, 18)
115_F - Match found between block (0, 0) and block (8, 28)
