Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
171_R - Match found between block (0, 0) and block (0, 1)
171_R - Match found between block (0, 0) and block (0, 2)
171_R - Match found between block (0, 0) and block (0, 3)
171_R - Match found between block (0, 0) and block (0, 4)
171_R - Match found between block (0, 0) and block (0, 5)
171_R - Match found between block (0, 0) and block (0, 6)
171_R - Match found between block (0, 0) and block (0, 7)
171_R - Match found between block (0, 0) and block (0, 8)
171_R - Match found between block (0, 0) and block (0, 9)
171_R - Match found between block (0, 0) and block (0, 10)
171_R - Match found between block (0, 0) and block (0, 11)
171_R - Match found between block (0, 0) and block (0, 12)
171_R - Match found between block (0, 0) and block (0, 13)
171_R - Match found between block (0, 0) and block (0, 14)
171_R - Match found between block (0, 0) and block (0, 15)
171_R - Match found between block (0, 0) and block (0, 16)
171_R - Match found between block (0, 0) and block (0, 17)
171_R - Match found between block (0, 0) and block (0, 18)
171_R - Match found between block (0, 0) and block (0, 19)
171_R - Match found between block (0, 0) and block (0, 20)
171_R - Match found between block (0, 0) and block (0, 21)
171_R - Match found between block (0, 0) and block (0, 22)
171_R - Match found between block (0, 0) and block (0, 23)
171_R - Match found between block (0, 0) and block (0, 24)
171_R - Match found between block (0, 0) and block (0, 25)
171_R - Match found between block (0, 0) and block (0, 26)
171_R - Match found between block (0, 0) and block (0, 27)
171_R - Match found between block (0, 0) and block (0, 28)
171_R - Match found between block (0, 0) and block (0, 29)
171_R - Match found between block (0, 0) and block (0, 30)
171_R - Match found between block (0, 0) and block (0, 31)
171_R - Match found between block (0, 0) and block (1, 0)
171_R - Match found between block (0, 0) and block (1, 1)
171_R - Match found between block (0, 0) and block (1, 2)
171_R - Match found between block (0, 0) and block (1, 3)
171_R - Match found between block (0, 0) and block (1, 4)
171_R - Match found between block (0, 0) and block (1, 5)
171_R - Match found between block (0, 0) and block (1, 6)
171_R - Match found between block (0, 0) and block (1, 7)
171_R - Match found between block (0, 0) and block (1, 8)
171_R - Match found between block (0, 0) and block (1, 9)
171_R - Match found between block (0, 0) and block (1, 10)
171_R - Match found between block (0, 0) and block (1, 11)
171_R - Match found between block (0, 0) and block (1, 12)
171_R - Match found between block (0, 0) and block (1, 13)
171_R - Match found between block (0, 0) and block (1, 14)
171_R - Match found between block (0, 0) and block (1, 15)
171_R - Match found between block (0, 0) and block (1, 16)
171_R - Match found between block (0, 0) and block (1, 17)
171_R - Match found between block (0, 0) and block (1, 18)
171_R - Match found between block (0, 0) and block (1, 19)
171_R - Match found between block (0, 0) and block (1, 20)
171_R - Match found between block (0, 0) and block (1, 21)
171_R - Match found between block (0, 0) and block (1, 22)
171_R - Match found between block (0, 0) and block (1, 23)
171_R - Match found between block (0, 0) and block (1, 24)
171_R - Match found between block (0, 0) and block (1, 25)
171_R - Match found between block (0, 0) and block (1, 26)
171_R - Match found between block (0, 0) and block (1, 27)
171_R - Match found between block (0, 0) and block (1, 28)
171_R - Match found between block (0, 0) and block (1, 29)
171_R - Match found between block (0, 0) and block (1, 30)
171_R - Match found between block (0, 0) and block (1, 31)
171_R - Match found between block (0, 0) and block (2, 0)
171_R - Match found between block (0, 0) and block (2, 1)
171_R - Match found between block (0, 0) and block (2, 2)
171_R - Match found between block (0, 0) and block (2, 3)
171_R - Match found between block (0, 0) and block (2, 4)
171_R - Match found between block (0, 0) and block (2, 5)
171_R - Match found between block (0, 0) and block (2, 6)
171_R - Match found between block (0, 0) and block (2, 7)
171_R - Match found between block (0, 0) and block (2, 8)
171_R - Match found between block (0, 0) and block (2, 9)
171_R - Match found between block (0, 0) and block (2, 10)
171_R - Match found between block (0, 0) and block (2, 11)
171_R - Match found between block (0, 0) and block (2, 12)
171_R - Match found between block (0, 0) and block (2, 13)
171_R - Match found between block (0, 0) and block (2, 14)
171_R - Match found between block (0, 0) and block (2, 15)
171_R - Match found between block (0, 0) and block (2, 16)
171_R - Match found between block (0, 0) and block (2, 17)
171_R - Match found between block (0, 0) and block (2, 18)
171_R - Match found between block (0, 0) and block (2, 19)
171_R - Match found between block (0, 0) and block (2, 20)
171_R - Match found between block (0, 0) and block (2, 21)
171_R - Match found between block (0, 0) and block (2, 22)
171_R - Match found between block (0, 0) and block (2, 23)
171_R - Match found between block (0, 0) and block (2, 24)
171_R - Match found between block (0, 0) and block (2, 25)
171_R - Match found between block (0, 0) and block (2, 26)
171_R - Match found between block (0, 0) and block (2, 27)
171_R - Match found between block (0, 0) and block (2, 28)
171_R - Match found between block (0, 0) and block (2, 29)
171_R - Match found between block (0, 0) and block (2, 30)
