Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
145_R - Match found between block (0, 0) and block (0, 1)
145_R - Match found between block (0, 0) and block (0, 2)
145_R - Match found between block (0, 0) and block (0, 3)
145_R - Match found between block (0, 0) and block (0, 4)
145_R - Match found between block (0, 0) and block (0, 5)
145_R - Match found between block (0, 0) and block (0, 6)
145_R - Match found between block (0, 0) and block (0, 7)
145_R - Match found between block (0, 0) and block (0, 8)
145_R - Match found between block (0, 0) and block (0, 9)
145_R - Match found between block (0, 0) and block (0, 10)
145_R - Match found between block (0, 0) and block (0, 11)
145_R - Match found between block (0, 0) and block (0, 12)
145_R - Match found between block (0, 0) and block (0, 13)
145_R - Match found between block (0, 0) and block (0, 14)
145_R - Match found between block (0, 0) and block (0, 15)
145_R - Match found between block (0, 0) and block (0, 16)
145_R - Match found between block (0, 0) and block (0, 17)
145_R - Match found between block (0, 0) and block (0, 18)
145_R - Match found between block (0, 0) and block (0, 19)
145_R - Match found between block (0, 0) and block (0, 20)
145_R - Match found between block (0, 0) and block (0, 21)
145_R - Match found between block (0, 0) and block (0, 22)
145_R - Match found between block (0, 0) and block (0, 23)
145_R - Match found between block (0, 0) and block (0, 24)
145_R - Match found between block (0, 0) and block (0, 25)
145_R - Match found between block (0, 0) and block (0, 26)
145_R - Match found between block (0, 0) and block (0, 27)
145_R - Match found between block (0, 0) and block (0, 28)
145_R - Match found between block (0, 0) and block (0, 29)
145_R - Match found between block (0, 0) and block (0, 30)
145_R - Match found between block (0, 0) and block (0, 31)
145_R - Match found between block (0, 0) and block (1, 0)
145_R - Match found between block (0, 0) and block (1, 1)
145_R - Match found between block (0, 0) and block (1, 2)
145_R - Match found between block (0, 0) and block (1, 3)
145_R - Match found between block (0, 0) and block (1, 4)
145_R - Match found between block (0, 0) and block (1, 5)
145_R - Match found between block (0, 0) and block (1, 6)
145_R - Match found between block (0, 0) and block (1, 7)
145_R - Match found between block (0, 0) and block (1, 8)
145_R - Match found between block (0, 0) and block (1, 9)
145_R - Match found between block (0, 0) and block (1, 10)
145_R - Match found between block (0, 0) and block (1, 11)
145_R - Match found between block (0, 0) and block (1, 12)
145_R - Match found between block (0, 0) and block (1, 13)
145_R - Match found between block (0, 0) and block (1, 14)
145_R - Match found between block (0, 0) and block (1, 15)
145_R - Match found between block (0, 0) and block (1, 16)
145_R - Match found between block (0, 0) and block (1, 17)
145_R - Match found between block (0, 0) and block (1, 18)
145_R - Match found between block (0, 0) and block (1, 19)
145_R - Match found between block (0, 0) and block (1, 20)
145_R - Match found between block (0, 0) and block (1, 21)
145_R - Match found between block (0, 0) and block (1, 22)
145_R - Match found between block (0, 0) and block (1, 23)
145_R - Match found between block (0, 0) and block (1, 24)
145_R - Match found between block (0, 0) and block (1, 25)
145_R - Match found between block (0, 0) and block (1, 26)
145_R - Match found between block (0, 0) and block (1, 27)
145_R - Match found between block (0, 0) and block (1, 28)
145_R - Match found between block (0, 0) and block (1, 29)
145_R - Match found between block (0, 0) and block (1, 30)
145_R - Match found between block (0, 0) and block (1, 31)
145_R - Match found between block (0, 0) and block (2, 0)
145_R - Match found between block (0, 0) and block (2, 1)
145_R - Match found between block (0, 0) and block (2, 2)
