Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
095_F - Match found between block (0, 0) and block (0, 11)
095_F - Match found between block (0, 0) and block (1, 0)
095_F - Match found between block (0, 0) and block (2, 16)
095_F - Match found between block (0, 0) and block (2, 20)
095_F - Match found between block (0, 0) and block (3, 1)
095_F - Match found between block (0, 0) and block (4, 1)
095_F - Match found between block (0, 0) and block (4, 12)
095_F - Match found between block (0, 0) and block (4, 28)
095_F - Match found between block (0, 0) and block (6, 15)
095_F - Match found between block (0, 0) and block (6, 17)
095_F - Match found between block (0, 0) and block (6, 20)
095_F - Match found between block (0, 0) and block (6, 21)
095_F - Match found between block (0, 0) and block (6, 26)
095_F - Match found between block (0, 0) and block (7, 2)
095_F - Match found between block (0, 0) and block (7, 23)
095_F - Match found between block (0, 0) and block (8, 2)
095_F - Match found between block (0, 0) and block (8, 14)
095_F - Match found between block (0, 0) and block (8, 16)
095_F - Match found between block (0, 0) and block (8, 18)
095_F - Match found between block (0, 0) and block (8, 19)
095_F - Match found between block (0, 0) and block (9, 0)
095_F - Match found between block (0, 0) and block (9, 6)
095_F - Match found between block (0, 0) and block (9, 10)
095_F - Match found between block (0, 0) and block (9, 11)
095_F - Match found between block (0, 0) and block (9, 13)
095_F - Match found between block (0, 0) and block (9, 21)
095_F - Match found between block (0, 0) and block (10, 6)
095_F - Match found between block (0, 0) and block (10, 11)
095_F - Match found between block (0, 0) and block (10, 13)
095_F - Match found between block (0, 0) and block (10, 20)
095_F - Match found between block (0, 0) and block (10, 23)
095_F - Match found between block (0, 0) and block (11, 23)
095_F - Match found between block (0, 0) and block (13, 0)
095_F - Match found between block (0, 0) and block (13, 7)
095_F - Match found between block (0, 0) and block (14, 1)
095_F - Match found between block (0, 0) and block (16, 1)
095_F - Match found between block (0, 0) and block (16, 3)
095_F - Match found between block (0, 0) and block (16, 8)
095_F - Match found between block (0, 0) and block (17, 6)
095_F - Match found between block (0, 0) and block (17, 10)
095_F - Match found between block (0, 0) and block (18, 0)
095_F - Match found between block (0, 0) and block (18, 1)
095_F - Match found between block (0, 0) and block (18, 6)
095_F - Match found between block (0, 0) and block (18, 7)
095_F - Match found between block (0, 0) and block (18, 19)
095_F - Match found between block (0, 0) and block (19, 9)
095_F - Match found between block (0, 0) and block (20, 2)
095_F - Match found between block (0, 0) and block (20, 22)
095_F - Match found between block (0, 0) and block (20, 23)
095_F - Match found between block (0, 0) and block (21, 0)
095_F - Match found between block (0, 0) and block (21, 11)
095_F - Match found between block (0, 0) and block (22, 20)
095_F - Match found between block (0, 0) and block (23, 28)
095_F - Match found between block (0, 0) and block (24, 8)
095_F - Match found between block (0, 0) and block (24, 11)
095_F - Match found between block (0, 0) and block (24, 20)
095_F - Match found between block (0, 0) and block (24, 27)
095_F - Match found between block (0, 0) and block (24, 30)
095_F - Match found between block (0, 0) and block (25, 5)
095_F - Match found between block (0, 0) and block (25, 30)
095_F - Match found between block (0, 0) and block (25, 31)
095_F - Match found between block (0, 0) and block (26, 13)
095_F - Match found between block (0, 0) and block (26, 22)
095_F - Match found between block (0, 0) and block (26, 31)
095_F - Match found between block (0, 0) and block (27, 26)
095_F - Match found between block (0, 0) and block (29, 0)
095_F - Match found between block (0, 0) and block (29, 7)
095_F - Match found between block (0, 0) and block (29, 21)
095_F - Match found between block (0, 0) and block (30, 25)
095_F - Match found between block (0, 0) and block (30, 26)
095_F - Match found between block (0, 0) and block (31, 1)
095_F - Match found between block (0, 1) and block (0, 13)
095_F - Match found between block (0, 1) and block (0, 15)
095_F - Match found between block (0, 1) and block (1, 7)
095_F - Match found between block (0, 1) and block (1, 13)
095_F - Match found between block (0, 1) and block (1, 25)
095_F - Match found between block (0, 1) and block (1, 26)
095_F - Match found between block (0, 1) and block (1, 27)
095_F - Match found between block (0, 1) and block (1, 28)
095_F - Match found between block (0, 1) and block (2, 4)
095_F - Match found between block (0, 1) and block (2, 5)
095_F - Match found between block (0, 1) and block (2, 13)
095_F - Match found between block (0, 1) and block (2, 26)
095_F - Match found between block (0, 1) and block (3, 25)
095_F - Match found between block (0, 1) and block (3, 30)
095_F - Match found between block (0, 1) and block (4, 2)
095_F - Match found between block (0, 1) and block (4, 21)
095_F - Match found between block (0, 1) and block (5, 3)
095_F - Match found between block (0, 1) and block (5, 4)
095_F - Match found between block (0, 1) and block (5, 5)
095_F - Match found between block (0, 1) and block (5, 10)
095_F - Match found between block (0, 1) and block (5, 28)
095_F - Match found between block (0, 1) and block (5, 30)
095_F - Match found between block (0, 1) and block (6, 1)
095_F - Match found between block (0, 1) and block (6, 7)
095_F - Match found between block (0, 1) and block (6, 9)
095_F - Match found between block (0, 1) and block (6, 10)
095_F - Match found between block (0, 1) and block (6, 31)
095_F - Match found between block (0, 1) and block (7, 18)
095_F - Match found between block (0, 1) and block (7, 30)
095_F - Match found between block (0, 1) and block (8, 1)
095_F - Match found between block (0, 1) and block (8, 8)
095_F - Match found between block (0, 1) and block (8, 9)
095_F - Match found between block (0, 1) and block (8, 28)
095_F - Match found between block (0, 1) and block (9, 26)
095_F - Match found between block (0, 1) and block (9, 29)
095_F - Match found between block (0, 1) and block (10, 8)
095_F - Match found between block (0, 1) and block (10, 24)
095_F - Match found between block (0, 1) and block (10, 29)
095_F - Match found between block (0, 1) and block (11, 3)
095_F - Match found between block (0, 1) and block (11, 16)
095_F - Match found between block (0, 1) and block (11, 27)
095_F - Match found between block (0, 1) and block (12, 17)
095_F - Match found between block (0, 1) and block (12, 24)
095_F - Match found between block (0, 1) and block (15, 12)
095_F - Match found between block (0, 1) and block (15, 13)
095_F - Match found between block (0, 1) and block (15, 16)
095_F - Match found between block (0, 1) and block (16, 14)
095_F - Match found between block (0, 1) and block (16, 19)
095_F - Match found between block (0, 1) and block (17, 4)
095_F - Match found between block (0, 1) and block (17, 27)
095_F - Match found between block (0, 1) and block (17, 29)
095_F - Match found between block (0, 1) and block (18, 4)
095_F - Match found between block (0, 1) and block (18, 28)
095_F - Match found between block (0, 1) and block (19, 14)
095_F - Match found between block (0, 1) and block (19, 15)
095_F - Match found between block (0, 1) and block (19, 28)
095_F - Match found between block (0, 1) and block (20, 9)
095_F - Match found between block (0, 1) and block (20, 17)
095_F - Match found between block (0, 1) and block (21, 2)
095_F - Match found between block (0, 1) and block (21, 9)
095_F - Match found between block (0, 1) and block (21, 15)
095_F - Match found between block (0, 1) and block (23, 8)
095_F - Match found between block (0, 1) and block (25, 1)
095_F - Match found between block (0, 1) and block (25, 3)
095_F - Match found between block (0, 1) and block (25, 10)
095_F - Match found between block (0, 1) and block (25, 16)
095_F - Match found between block (0, 1) and block (26, 9)
095_F - Match found between block (0, 1) and block (26, 14)
095_F - Match found between block (0, 1) and block (26, 16)
095_F - Match found between block (0, 1) and block (26, 17)
095_F - Match found between block (0, 1) and block (27, 10)
095_F - Match found between block (0, 1) and block (27, 14)
095_F - Match found between block (0, 1) and block (27, 28)
095_F - Match found between block (0, 1) and block (28, 3)
095_F - Match found between block (0, 1) and block (28, 9)
095_F - Match found between block (0, 1) and block (28, 10)
095_F - Match found between block (0, 1) and block (28, 11)
095_F - Match found between block (0, 1) and block (28, 14)
095_F - Match found between block (0, 1) and block (28, 18)
095_F - Match found between block (0, 1) and block (28, 29)
095_F - Match found between block (0, 1) and block (29, 11)
095_F - Match found between block (0, 1) and block (29, 18)
095_F - Match found between block (0, 1) and block (30, 1)
095_F - Match found between block (0, 1) and block (30, 9)
095_F - Match found between block (0, 1) and block (30, 10)
095_F - Match found between block (0, 1) and block (30, 18)
095_F - Match found between block (0, 1) and block (31, 9)
095_F - Match found between block (0, 1) and block (31, 10)
095_F - Match found between block (0, 1) and block (31, 12)
095_F - Match found between block (0, 2) and block (0, 8)
095_F - Match found between block (0, 2) and block (0, 27)
095_F - Match found between block (0, 2) and block (3, 10)
095_F - Match found between block (0, 2) and block (4, 10)
095_F - Match found between block (0, 2) and block (6, 3)
095_F - Match found between block (0, 2) and block (24, 13)
095_F - Match found between block (0, 2) and block (27, 2)
095_F - Match found between block (0, 2) and block (27, 3)
095_F - Match found between block (0, 2) and block (28, 31)
095_F - Match found between block (0, 3) and block (0, 14)
095_F - Match found between block (0, 3) and block (0, 17)
095_F - Match found between block (0, 3) and block (0, 18)
095_F - Match found between block (0, 3) and block (0, 22)
095_F - Match found between block (0, 3) and block (1, 1)
095_F - Match found between block (0, 3) and block (1, 5)
095_F - Match found between block (0, 3) and block (1, 8)
095_F - Match found between block (0, 3) and block (1, 11)
095_F - Match found between block (0, 3) and block (1, 12)
095_F - Match found between block (0, 3) and block (1, 18)
095_F - Match found between block (0, 3) and block (1, 31)
095_F - Match found between block (0, 3) and block (2, 6)
095_F - Match found between block (0, 3) and block (2, 7)
095_F - Match found between block (0, 3) and block (2, 8)
