Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
047_F - Match found between block (0, 0) and block (0, 1)
047_F - Match found between block (0, 0) and block (0, 10)
047_F - Match found between block (0, 0) and block (0, 20)
047_F - Match found between block (0, 0) and block (0, 23)
047_F - Match found between block (0, 0) and block (0, 30)
047_F - Match found between block (0, 0) and block (1, 12)
047_F - Match found between block (0, 0) and block (1, 15)
047_F - Match found between block (0, 0) and block (1, 16)
047_F - Match found between block (0, 0) and block (1, 19)
047_F - Match found between block (0, 0) and block (1, 26)
047_F - Match found between block (0, 0) and block (1, 30)
047_F - Match found between block (0, 0) and block (2, 2)
047_F - Match found between block (0, 0) and block (2, 14)
047_F - Match found between block (0, 0) and block (2, 20)
047_F - Match found between block (0, 0) and block (2, 24)
047_F - Match found between block (0, 0) and block (3, 1)
047_F - Match found between block (0, 0) and block (3, 4)
047_F - Match found between block (0, 0) and block (3, 6)
047_F - Match found between block (0, 0) and block (3, 12)
047_F - Match found between block (0, 0) and block (3, 18)
047_F - Match found between block (0, 0) and block (3, 19)
047_F - Match found between block (0, 0) and block (3, 24)
047_F - Match found between block (0, 0) and block (3, 25)
047_F - Match found between block (0, 0) and block (4, 17)
047_F - Match found between block (0, 0) and block (4, 18)
047_F - Match found between block (0, 0) and block (4, 19)
047_F - Match found between block (0, 0) and block (4, 23)
047_F - Match found between block (0, 0) and block (4, 28)
047_F - Match found between block (0, 0) and block (4, 29)
047_F - Match found between block (0, 0) and block (4, 30)
047_F - Match found between block (0, 0) and block (5, 20)
047_F - Match found between block (0, 0) and block (5, 23)
047_F - Match found between block (0, 0) and block (5, 25)
047_F - Match found between block (0, 0) and block (5, 26)
047_F - Match found between block (0, 0) and block (5, 28)
047_F - Match found between block (0, 0) and block (5, 31)
047_F - Match found between block (0, 0) and block (6, 0)
047_F - Match found between block (0, 0) and block (6, 24)
047_F - Match found between block (0, 0) and block (6, 27)
047_F - Match found between block (0, 0) and block (6, 29)
047_F - Match found between block (0, 0) and block (7, 4)
