Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
141_F - Match found between block (0, 0) and block (0, 1)
141_F - Match found between block (0, 0) and block (0, 2)
141_F - Match found between block (0, 0) and block (0, 3)
141_F - Match found between block (0, 0) and block (0, 4)
141_F - Match found between block (0, 0) and block (0, 6)
141_F - Match found between block (0, 0) and block (1, 0)
141_F - Match found between block (0, 0) and block (1, 1)
141_F - Match found between block (0, 0) and block (1, 2)
141_F - Match found between block (0, 0) and block (1, 3)
141_F - Match found between block (0, 0) and block (1, 4)
141_F - Match found between block (0, 0) and block (1, 5)
141_F - Match found between block (0, 0) and block (1, 6)
141_F - Match found between block (0, 0) and block (2, 0)
141_F - Match found between block (0, 0) and block (2, 1)
141_F - Match found between block (0, 0) and block (2, 2)
141_F - Match found between block (0, 0) and block (2, 3)
141_F - Match found between block (0, 0) and block (2, 4)
141_F - Match found between block (0, 0) and block (2, 6)
141_F - Match found between block (0, 0) and block (3, 0)
141_F - Match found between block (0, 0) and block (3, 2)
141_F - Match found between block (0, 0) and block (3, 3)
141_F - Match found between block (0, 0) and block (30, 6)
141_F - Match found between block (0, 7) and block (1, 7)
141_F - Match found between block (0, 7) and block (1, 11)
141_F - Match found between block (0, 7) and block (1, 19)
141_F - Match found between block (0, 7) and block (3, 21)
141_F - Match found between block (0, 7) and block (4, 20)
141_F - Match found between block (0, 7) and block (5, 4)
141_F - Match found between block (0, 7) and block (6, 7)
141_F - Match found between block (0, 7) and block (8, 1)
141_F - Match found between block (0, 7) and block (9, 7)
141_F - Match found between block (0, 7) and block (9, 8)
141_F - Match found between block (0, 7) and block (9, 13)
141_F - Match found between block (0, 7) and block (10, 4)
141_F - Match found between block (0, 7) and block (10, 6)
141_F - Match found between block (0, 7) and block (10, 7)
141_F - Match found between block (0, 7) and block (10, 8)
141_F - Match found between block (0, 7) and block (10, 9)
141_F - Match found between block (0, 7) and block (10, 13)
141_F - Match found between block (0, 7) and block (10, 19)
141_F - Match found between block (0, 7) and block (11, 9)
141_F - Match found between block (0, 7) and block (11, 14)
141_F - Match found between block (0, 7) and block (12, 15)
141_F - Match found between block (0, 7) and block (14, 4)
141_F - Match found between block (0, 7) and block (14, 5)
141_F - Match found between block (0, 7) and block (14, 6)
141_F - Match found between block (0, 7) and block (14, 7)
141_F - Match found between block (0, 7) and block (15, 7)
141_F - Match found between block (0, 7) and block (15, 8)
141_F - Match found between block (0, 7) and block (15, 13)
141_F - Match found between block (0, 7) and block (15, 14)
141_F - Match found between block (0, 7) and block (16, 2)
141_F - Match found between block (0, 7) and block (16, 3)
141_F - Match found between block (0, 7) and block (16, 4)
141_F - Match found between block (0, 7) and block (16, 5)
141_F - Match found between block (0, 7) and block (16, 6)
141_F - Match found between block (0, 7) and block (16, 7)
141_F - Match found between block (0, 7) and block (16, 14)
141_F - Match found between block (0, 7) and block (16, 23)
141_F - Match found between block (0, 7) and block (17, 2)
141_F - Match found between block (0, 7) and block (17, 3)
141_F - Match found between block (0, 7) and block (17, 4)
141_F - Match found between block (0, 7) and block (17, 5)
141_F - Match found between block (0, 7) and block (17, 6)
141_F - Match found between block (0, 7) and block (17, 7)
141_F - Match found between block (0, 7) and block (20, 2)
141_F - Match found between block (0, 7) and block (20, 3)
141_F - Match found between block (0, 7) and block (20, 4)
141_F - Match found between block (0, 7) and block (20, 5)
141_F - Match found between block (0, 7) and block (20, 6)
141_F - Match found between block (0, 7) and block (20, 7)
141_F - Match found between block (0, 7) and block (20, 15)
141_F - Match found between block (0, 7) and block (21, 0)
141_F - Match found between block (0, 7) and block (21, 3)
141_F - Match found between block (0, 7) and block (21, 4)
141_F - Match found between block (0, 7) and block (21, 5)
141_F - Match found between block (0, 7) and block (21, 6)
141_F - Match found between block (0, 7) and block (21, 7)
141_F - Match found between block (0, 7) and block (21, 10)
141_F - Match found between block (0, 7) and block (21, 24)
141_F - Match found between block (0, 7) and block (22, 0)
141_F - Match found between block (0, 7) and block (22, 2)
141_F - Match found between block (0, 7) and block (22, 13)
141_F - Match found between block (0, 7) and block (22, 27)
141_F - Match found between block (0, 7) and block (24, 14)
141_F - Match found between block (0, 7) and block (25, 15)
141_F - Match found between block (0, 7) and block (27, 13)
