Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
198_R - Match found between block (0, 0) and block (0, 1)
198_R - Match found between block (0, 0) and block (0, 2)
198_R - Match found between block (0, 0) and block (0, 3)
198_R - Match found between block (0, 0) and block (0, 4)
198_R - Match found between block (0, 0) and block (0, 5)
198_R - Match found between block (0, 0) and block (0, 6)
198_R - Match found between block (0, 0) and block (0, 7)
198_R - Match found between block (0, 0) and block (0, 8)
198_R - Match found between block (0, 0) and block (0, 9)
198_R - Match found between block (0, 0) and block (0, 10)
198_R - Match found between block (0, 0) and block (0, 11)
198_R - Match found between block (0, 0) and block (0, 12)
198_R - Match found between block (0, 0) and block (0, 13)
198_R - Match found between block (0, 0) and block (0, 14)
198_R - Match found between block (0, 0) and block (0, 15)
198_R - Match found between block (0, 0) and block (0, 16)
198_R - Match found between block (0, 0) and block (0, 17)
198_R - Match found between block (0, 0) and block (0, 18)
198_R - Match found between block (0, 0) and block (0, 19)
198_R - Match found between block (0, 0) and block (0, 20)
198_R - Match found between block (0, 0) and block (0, 21)
198_R - Match found between block (0, 0) and block (0, 22)
198_R - Match found between block (0, 0) and block (0, 23)
198_R - Match found between block (0, 0) and block (0, 24)
198_R - Match found between block (0, 0) and block (0, 25)
198_R - Match found between block (0, 0) and block (0, 26)
198_R - Match found between block (0, 0) and block (0, 27)
198_R - Match found between block (0, 0) and block (0, 28)
198_R - Match found between block (0, 0) and block (0, 29)
198_R - Match found between block (0, 0) and block (0, 30)
198_R - Match found between block (0, 0) and block (0, 31)
198_R - Match found between block (0, 0) and block (1, 0)
198_R - Match found between block (0, 0) and block (1, 1)
198_R - Match found between block (0, 0) and block (1, 2)
198_R - Match found between block (0, 0) and block (1, 3)
198_R - Match found between block (0, 0) and block (1, 4)
198_R - Match found between block (0, 0) and block (1, 5)
198_R - Match found between block (0, 0) and block (1, 6)
198_R - Match found between block (0, 0) and block (1, 7)
198_R - Match found between block (0, 0) and block (1, 8)
198_R - Match found between block (0, 0) and block (1, 9)
198_R - Match found between block (0, 0) and block (1, 10)
198_R - Match found between block (0, 0) and block (1, 11)
198_R - Match found between block (0, 0) and block (1, 12)
198_R - Match found between block (0, 0) and block (1, 13)
198_R - Match found between block (0, 0) and block (1, 14)
198_R - Match found between block (0, 0) and block (1, 15)
198_R - Match found between block (0, 0) and block (1, 16)
198_R - Match found between block (0, 0) and block (1, 17)
198_R - Match found between block (0, 0) and block (1, 18)
198_R - Match found between block (0, 0) and block (1, 19)
198_R - Match found between block (0, 0) and block (1, 20)
198_R - Match found between block (0, 0) and block (1, 21)
198_R - Match found between block (0, 0) and block (1, 22)
198_R - Match found between block (0, 0) and block (1, 23)
198_R - Match found between block (0, 0) and block (1, 24)
198_R - Match found between block (0, 0) and block (1, 25)
198_R - Match found between block (0, 0) and block (1, 26)
198_R - Match found between block (0, 0) and block (1, 27)
198_R - Match found between block (0, 0) and block (1, 28)
198_R - Match found between block (0, 0) and block (1, 29)
198_R - Match found between block (0, 0) and block (1, 30)
198_R - Match found between block (0, 0) and block (1, 31)
198_R - Match found between block (0, 0) and block (2, 0)
198_R - Match found between block (0, 0) and block (2, 1)
198_R - Match found between block (0, 0) and block (2, 2)
198_R - Match found between block (0, 0) and block (2, 3)
198_R - Match found between block (0, 0) and block (2, 4)
198_R - Match found between block (0, 0) and block (2, 5)
198_R - Match found between block (0, 0) and block (2, 6)
198_R - Match found between block (0, 0) and block (2, 7)
198_R - Match found between block (0, 0) and block (2, 8)
198_R - Match found between block (0, 0) and block (2, 9)
198_R - Match found between block (0, 0) and block (2, 10)
198_R - Match found between block (0, 0) and block (2, 11)
198_R - Match found between block (0, 0) and block (2, 12)
198_R - Match found between block (0, 0) and block (2, 13)
198_R - Match found between block (0, 0) and block (2, 14)
198_R - Match found between block (0, 0) and block (2, 15)
198_R - Match found between block (0, 0) and block (2, 16)
198_R - Match found between block (0, 0) and block (2, 17)
198_R - Match found between block (0, 0) and block (2, 18)
198_R - Match found between block (0, 0) and block (2, 19)
198_R - Match found between block (0, 0) and block (2, 20)
198_R - Match found between block (0, 0) and block (2, 21)
198_R - Match found between block (0, 0) and block (2, 22)
198_R - Match found between block (0, 0) and block (2, 23)
198_R - Match found between block (0, 0) and block (2, 24)
198_R - Match found between block (0, 0) and block (2, 25)
198_R - Match found between block (0, 0) and block (2, 26)
198_R - Match found between block (0, 0) and block (2, 27)
198_R - Match found between block (0, 0) and block (2, 28)
198_R - Match found between block (0, 0) and block (2, 29)
198_R - Match found between block (0, 0) and block (2, 30)
198_R - Match found between block (0, 0) and block (2, 31)
198_R - Match found between block (0, 0) and block (3, 0)
198_R - Match found between block (0, 0) and block (3, 1)
198_R - Match found between block (0, 0) and block (3, 2)
198_R - Match found between block (0, 0) and block (3, 3)
198_R - Match found between block (0, 0) and block (3, 4)
198_R - Match found between block (0, 0) and block (3, 5)
198_R - Match found between block (0, 0) and block (3, 6)
198_R - Match found between block (0, 0) and block (3, 7)
198_R - Match found between block (0, 0) and block (3, 8)
198_R - Match found between block (0, 0) and block (3, 9)
198_R - Match found between block (0, 0) and block (3, 10)
198_R - Match found between block (0, 0) and block (3, 11)
198_R - Match found between block (0, 0) and block (3, 12)
198_R - Match found between block (0, 0) and block (3, 13)
198_R - Match found between block (0, 0) and block (3, 14)
198_R - Match found between block (0, 0) and block (3, 15)
198_R - Match found between block (0, 0) and block (3, 16)
198_R - Match found between block (0, 0) and block (3, 17)
198_R - Match found between block (0, 0) and block (3, 18)
198_R - Match found between block (0, 0) and block (3, 19)
198_R - Match found between block (0, 0) and block (3, 20)
198_R - Match found between block (0, 0) and block (3, 21)
198_R - Match found between block (0, 0) and block (3, 22)
198_R - Match found between block (0, 0) and block (3, 23)
198_R - Match found between block (0, 0) and block (3, 24)
198_R - Match found between block (0, 0) and block (3, 25)
198_R - Match found between block (0, 0) and block (3, 26)
198_R - Match found between block (0, 0) and block (3, 27)
198_R - Match found between block (0, 0) and block (3, 28)
198_R - Match found between block (0, 0) and block (3, 29)
198_R - Match found between block (0, 0) and block (3, 30)
198_R - Match found between block (0, 0) and block (3, 31)
198_R - Match found between block (0, 0) and block (4, 0)
198_R - Match found between block (0, 0) and block (4, 1)
198_R - Match found between block (0, 0) and block (4, 2)
198_R - Match found between block (0, 0) and block (4, 3)
198_R - Match found between block (0, 0) and block (4, 4)
198_R - Match found between block (0, 0) and block (4, 5)
198_R - Match found between block (0, 0) and block (4, 6)
198_R - Match found between block (0, 0) and block (4, 7)
198_R - Match found between block (0, 0) and block (4, 8)
198_R - Match found between block (0, 0) and block (4, 9)
198_R - Match found between block (0, 0) and block (4, 10)
198_R - Match found between block (0, 0) and block (4, 11)
198_R - Match found between block (0, 0) and block (4, 12)
198_R - Match found between block (0, 0) and block (4, 13)
198_R - Match found between block (0, 0) and block (4, 14)
198_R - Match found between block (0, 0) and block (4, 15)
198_R - Match found between block (0, 0) and block (4, 16)
198_R - Match found between block (0, 0) and block (4, 17)
198_R - Match found between block (0, 0) and block (4, 18)
198_R - Match found between block (0, 0) and block (4, 19)
198_R - Match found between block (0, 0) and block (4, 20)
198_R - Match found between block (0, 0) and block (4, 21)
198_R - Match found between block (0, 0) and block (4, 22)
198_R - Match found between block (0, 0) and block (4, 23)
198_R - Match found between block (0, 0) and block (4, 24)
198_R - Match found between block (0, 0) and block (4, 25)
198_R - Match found between block (0, 0) and block (4, 26)
198_R - Match found between block (0, 0) and block (4, 27)
198_R - Match found between block (0, 0) and block (4, 28)
198_R - Match found between block (0, 0) and block (4, 29)
198_R - Match found between block (0, 0) and block (4, 30)
198_R - Match found between block (0, 0) and block (4, 31)
198_R - Match found between block (0, 0) and block (5, 0)
198_R - Match found between block (0, 0) and block (5, 1)
198_R - Match found between block (0, 0) and block (5, 2)
198_R - Match found between block (0, 0) and block (5, 3)
198_R - Match found between block (0, 0) and block (5, 4)
198_R - Match found between block (0, 0) and block (5, 5)
198_R - Match found between block (0, 0) and block (5, 6)
198_R - Match found between block (0, 0) and block (5, 7)
198_R - Match found between block (0, 0) and block (5, 8)
198_R - Match found between block (0, 0) and block (5, 9)
198_R - Match found between block (0, 0) and block (5, 10)
198_R - Match found between block (0, 0) and block (5, 11)
198_R - Match found between block (0, 0) and block (5, 12)
198_R - Match found between block (0, 0) and block (5, 13)
198_R - Match found between block (0, 0) and block (5, 14)
198_R - Match found between block (0, 0) and block (5, 15)
198_R - Match found between block (0, 0) and block (5, 16)
198_R - Match found between block (0, 0) and block (5, 17)
198_R - Match found between block (0, 0) and block (5, 18)
198_R - Match found between block (0, 0) and block (5, 19)
198_R - Match found between block (0, 0) and block (5, 20)
198_R - Match found between block (0, 0) and block (5, 21)
198_R - Match found between block (0, 0) and block (5, 22)
198_R - Match found between block (0, 0) and block (5, 23)
198_R - Match found between block (0, 0) and block (5, 24)
198_R - Match found between block (0, 0) and block (5, 25)
198_R - Match found between block (0, 0) and block (5, 26)
198_R - Match found between block (0, 0) and block (5, 27)
198_R - Match found between block (0, 0) and block (5, 28)
198_R - Match found between block (0, 0) and block (5, 29)
198_R - Match found between block (0, 0) and block (5, 30)
198_R - Match found between block (0, 0) and block (5, 31)
198_R - Match found between block (0, 0) and block (6, 0)
198_R - Match found between block (0, 0) and block (6, 1)
198_R - Match found between block (0, 0) and block (6, 2)
198_R - Match found between block (0, 0) and block (6, 3)
198_R - Match found between block (0, 0) and block (6, 4)
198_R - Match found between block (0, 0) and block (6, 5)
198_R - Match found between block (0, 0) and block (6, 6)
198_R - Match found between block (0, 0) and block (6, 7)
198_R - Match found between block (0, 0) and block (6, 8)
198_R - Match found between block (0, 0) and block (6, 9)
198_R - Match found between block (0, 0) and block (6, 10)
198_R - Match found between block (0, 0) and block (6, 11)
198_R - Match found between block (0, 0) and block (6, 12)
198_R - Match found between block (0, 0) and block (6, 13)
198_R - Match found between block (0, 0) and block (6, 14)
198_R - Match found between block (0, 0) and block (6, 15)
198_R - Match found between block (0, 0) and block (6, 16)
198_R - Match found between block (0, 0) and block (6, 17)
198_R - Match found between block (0, 0) and block (6, 18)
198_R - Match found between block (0, 0) and block (6, 19)
198_R - Match found between block (0, 0) and block (6, 20)
198_R - Match found between block (0, 0) and block (6, 21)
198_R - Match found between block (0, 0) and block (6, 22)
198_R - Match found between block (0, 0) and block (6, 23)
198_R - Match found between block (0, 0) and block (6, 24)
198_R - Match found between block (0, 0) and block (6, 25)
198_R - Match found between block (0, 0) and block (6, 26)
198_R - Match found between block (0, 0) and block (6, 27)
198_R - Match found between block (0, 0) and block (6, 28)
198_R - Match found between block (0, 0) and block (6, 29)
198_R - Match found between block (0, 0) and block (6, 30)
198_R - Match found between block (0, 0) and block (6, 31)
198_R - Match found between block (0, 0) and block (7, 0)
198_R - Match found between block (0, 0) and block (7, 1)
198_R - Match found between block (0, 0) and block (7, 2)
198_R - Match found between block (0, 0) and block (7, 3)
198_R - Match found between block (0, 0) and block (7, 4)
198_R - Match found between block (0, 0) and block (7, 5)
198_R - Match found between block (0, 0) and block (7, 6)
198_R - Match found between block (0, 0) and block (7, 7)
198_R - Match found between block (0, 0) and block (7, 8)
198_R - Match found between block (0, 0) and block (7, 9)
198_R - Match found between block (0, 0) and block (7, 10)
198_R - Match found between block (0, 0) and block (7, 11)
198_R - Match found between block (0, 0) and block (7, 12)
198_R - Match found between block (0, 0) and block (7, 13)
198_R - Match found between block (0, 0) and block (7, 14)
198_R - Match found between block (0, 0) and block (7, 15)
198_R - Match found between block (0, 0) and block (7, 16)
198_R - Match found between block (0, 0) and block (7, 17)
198_R - Match found between block (0, 0) and block (7, 18)
198_R - Match found between block (0, 0) and block (7, 19)
198_R - Match found between block (0, 0) and block (7, 20)
198_R - Match found between block (0, 0) and block (7, 21)
198_R - Match found between block (0, 0) and block (7, 22)
198_R - Match found between block (0, 0) and block (7, 23)
198_R - Match found between block (0, 0) and block (7, 24)
198_R - Match found between block (0, 0) and block (7, 25)
198_R - Match found between block (0, 0) and block (7, 26)
198_R - Match found between block (0, 0) and block (7, 27)
198_R - Match found between block (0, 0) and block (7, 28)
198_R - Match found between block (0, 0) and block (7, 29)
198_R - Match found between block (0, 0) and block (7, 30)
198_R - Match found between block (0, 0) and block (7, 31)
198_R - Match found between block (0, 0) and block (8, 0)
198_R - Match found between block (0, 0) and block (8, 1)
