Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
022_F - Match found between block (0, 0) and block (0, 2)
022_F - Match found between block (0, 0) and block (0, 5)
022_F - Match found between block (0, 0) and block (0, 21)
022_F - Match found between block (0, 0) and block (0, 24)
022_F - Match found between block (0, 0) and block (0, 27)
022_F - Match found between block (0, 0) and block (1, 1)
022_F - Match found between block (0, 0) and block (1, 3)
022_F - Match found between block (0, 0) and block (1, 19)
022_F - Match found between block (0, 0) and block (2, 3)
022_F - Match found between block (0, 0) and block (2, 4)
022_F - Match found between block (0, 0) and block (2, 19)
022_F - Match found between block (0, 0) and block (2, 21)
022_F - Match found between block (0, 0) and block (2, 24)
022_F - Match found between block (0, 0) and block (4, 16)
022_F - Match found between block (0, 0) and block (5, 17)
022_F - Match found between block (0, 0) and block (6, 18)
022_F - Match found between block (0, 0) and block (7, 17)
022_F - Match found between block (0, 0) and block (7, 25)
022_F - Match found between block (0, 0) and block (8, 3)
022_F - Match found between block (0, 0) and block (8, 6)
022_F - Match found between block (0, 0) and block (8, 12)
022_F - Match found between block (0, 0) and block (9, 31)
022_F - Match found between block (0, 0) and block (10, 14)
022_F - Match found between block (0, 0) and block (11, 19)
022_F - Match found between block (0, 0) and block (12, 2)
022_F - Match found between block (0, 0) and block (12, 17)
022_F - Match found between block (0, 0) and block (12, 21)
022_F - Match found between block (0, 0) and block (13, 16)
022_F - Match found between block (0, 0) and block (13, 21)
022_F - Match found between block (0, 0) and block (14, 10)
022_F - Match found between block (0, 0) and block (14, 30)
022_F - Match found between block (0, 0) and block (15, 16)
022_F - Match found between block (0, 0) and block (15, 17)
022_F - Match found between block (0, 0) and block (15, 21)
022_F - Match found between block (0, 0) and block (15, 26)
022_F - Match found between block (0, 0) and block (15, 29)
022_F - Match found between block (0, 0) and block (16, 19)
022_F - Match found between block (0, 0) and block (16, 31)
022_F - Match found between block (0, 0) and block (17, 10)
022_F - Match found between block (0, 0) and block (17, 12)
022_F - Match found between block (0, 0) and block (17, 18)
022_F - Match found between block (0, 0) and block (17, 26)
022_F - Match found between block (0, 0) and block (18, 1)
022_F - Match found between block (0, 0) and block (18, 13)
022_F - Match found between block (0, 0) and block (18, 26)
022_F - Match found between block (0, 0) and block (18, 28)
022_F - Match found between block (0, 0) and block (18, 31)
022_F - Match found between block (0, 0) and block (19, 6)
022_F - Match found between block (0, 0) and block (19, 10)
022_F - Match found between block (0, 0) and block (19, 12)
022_F - Match found between block (0, 0) and block (19, 16)
022_F - Match found between block (0, 0) and block (19, 20)
022_F - Match found between block (0, 0) and block (19, 27)
022_F - Match found between block (0, 0) and block (20, 7)
022_F - Match found between block (0, 0) and block (20, 13)
022_F - Match found between block (0, 0) and block (20, 14)
022_F - Match found between block (0, 0) and block (21, 9)
022_F - Match found between block (0, 0) and block (22, 1)
022_F - Match found between block (0, 0) and block (22, 7)
022_F - Match found between block (0, 0) and block (22, 8)
022_F - Match found between block (0, 0) and block (22, 15)
022_F - Match found between block (0, 0) and block (22, 22)
022_F - Match found between block (0, 0) and block (22, 29)
022_F - Match found between block (0, 0) and block (23, 3)
022_F - Match found between block (0, 0) and block (23, 4)
022_F - Match found between block (0, 0) and block (23, 9)
022_F - Match found between block (0, 0) and block (23, 14)
022_F - Match found between block (0, 0) and block (23, 17)
022_F - Match found between block (0, 0) and block (23, 24)
022_F - Match found between block (0, 0) and block (24, 7)
022_F - Match found between block (0, 0) and block (24, 11)
022_F - Match found between block (0, 0) and block (24, 12)
022_F - Match found between block (0, 0) and block (25, 28)
022_F - Match found between block (0, 0) and block (25, 31)
022_F - Match found between block (0, 0) and block (26, 12)
022_F - Match found between block (0, 0) and block (26, 18)
022_F - Match found between block (0, 0) and block (27, 10)
022_F - Match found between block (0, 0) and block (27, 24)
022_F - Match found between block (0, 0) and block (27, 28)
022_F - Match found between block (0, 0) and block (27, 31)
022_F - Match found between block (0, 0) and block (28, 12)
022_F - Match found between block (0, 0) and block (28, 13)
022_F - Match found between block (0, 0) and block (28, 22)
022_F - Match found between block (0, 0) and block (30, 11)
022_F - Match found between block (0, 0) and block (30, 21)
022_F - Match found between block (0, 0) and block (31, 3)
022_F - Match found between block (0, 0) and block (31, 29)
022_F - Match found between block (0, 1) and block (0, 3)
022_F - Match found between block (0, 1) and block (0, 4)
022_F - Match found between block (0, 1) and block (0, 23)
022_F - Match found between block (0, 1) and block (1, 4)
022_F - Match found between block (0, 1) and block (1, 14)
022_F - Match found between block (0, 1) and block (1, 20)
022_F - Match found between block (0, 1) and block (1, 26)
022_F - Match found between block (0, 1) and block (1, 28)
022_F - Match found between block (0, 1) and block (2, 1)
022_F - Match found between block (0, 1) and block (2, 20)
022_F - Match found between block (0, 1) and block (2, 22)
022_F - Match found between block (0, 1) and block (2, 23)
022_F - Match found between block (0, 1) and block (2, 27)
022_F - Match found between block (0, 1) and block (2, 29)
022_F - Match found between block (0, 1) and block (3, 16)
022_F - Match found between block (0, 1) and block (3, 19)
022_F - Match found between block (0, 1) and block (3, 22)
022_F - Match found between block (0, 1) and block (3, 23)
022_F - Match found between block (0, 1) and block (3, 31)
022_F - Match found between block (0, 1) and block (4, 21)
022_F - Match found between block (0, 1) and block (4, 27)
022_F - Match found between block (0, 1) and block (5, 19)
022_F - Match found between block (0, 1) and block (5, 25)
022_F - Match found between block (0, 1) and block (5, 31)
022_F - Match found between block (0, 1) and block (6, 25)
022_F - Match found between block (0, 1) and block (7, 6)
022_F - Match found between block (0, 1) and block (7, 14)
022_F - Match found between block (0, 1) and block (7, 24)
022_F - Match found between block (0, 1) and block (8, 16)
022_F - Match found between block (0, 1) and block (8, 23)
022_F - Match found between block (0, 1) and block (8, 25)
022_F - Match found between block (0, 1) and block (10, 16)
022_F - Match found between block (0, 1) and block (10, 30)
022_F - Match found between block (0, 1) and block (11, 8)
022_F - Match found between block (0, 1) and block (11, 30)
022_F - Match found between block (0, 1) and block (12, 20)
022_F - Match found between block (0, 1) and block (12, 29)
022_F - Match found between block (0, 1) and block (13, 18)
022_F - Match found between block (0, 1) and block (13, 28)
022_F - Match found between block (0, 1) and block (13, 29)
022_F - Match found between block (0, 1) and block (14, 0)
022_F - Match found between block (0, 1) and block (14, 31)
022_F - Match found between block (0, 1) and block (15, 27)
022_F - Match found between block (0, 1) and block (16, 17)
022_F - Match found between block (0, 1) and block (16, 28)
022_F - Match found between block (0, 1) and block (16, 29)
022_F - Match found between block (0, 1) and block (16, 30)
022_F - Match found between block (0, 1) and block (17, 15)
022_F - Match found between block (0, 1) and block (17, 27)
022_F - Match found between block (0, 1) and block (17, 31)
022_F - Match found between block (0, 1) and block (18, 30)
022_F - Match found between block (0, 1) and block (19, 23)
022_F - Match found between block (0, 1) and block (19, 24)
022_F - Match found between block (0, 1) and block (19, 29)
022_F - Match found between block (0, 1) and block (19, 30)
022_F - Match found between block (0, 1) and block (20, 19)
022_F - Match found between block (0, 1) and block (20, 22)
022_F - Match found between block (0, 1) and block (20, 25)
022_F - Match found between block (0, 1) and block (20, 28)
022_F - Match found between block (0, 1) and block (21, 1)
022_F - Match found between block (0, 1) and block (21, 17)
022_F - Match found between block (0, 1) and block (21, 22)
022_F - Match found between block (0, 1) and block (21, 24)
022_F - Match found between block (0, 1) and block (21, 25)
022_F - Match found between block (0, 1) and block (21, 28)
022_F - Match found between block (0, 1) and block (21, 29)
022_F - Match found between block (0, 1) and block (22, 13)
022_F - Match found between block (0, 1) and block (22, 14)
022_F - Match found between block (0, 1) and block (22, 19)
022_F - Match found between block (0, 1) and block (22, 21)
022_F - Match found between block (0, 1) and block (22, 23)
022_F - Match found between block (0, 1) and block (22, 24)
022_F - Match found between block (0, 1) and block (23, 28)
