Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
032_F - Match found between block (0, 0) and block (0, 1)
032_F - Match found between block (0, 0) and block (0, 4)
032_F - Match found between block (0, 0) and block (0, 5)
032_F - Match found between block (0, 0) and block (0, 8)
032_F - Match found between block (0, 0) and block (0, 12)
032_F - Match found between block (0, 0) and block (0, 16)
032_F - Match found between block (0, 0) and block (1, 0)
032_F - Match found between block (0, 0) and block (1, 1)
032_F - Match found between block (0, 0) and block (1, 2)
032_F - Match found between block (0, 0) and block (1, 3)
032_F - Match found between block (0, 0) and block (1, 4)
032_F - Match found between block (0, 0) and block (1, 5)
032_F - Match found between block (0, 0) and block (1, 6)
032_F - Match found between block (0, 0) and block (1, 7)
032_F - Match found between block (0, 0) and block (1, 8)
032_F - Match found between block (0, 0) and block (1, 9)
032_F - Match found between block (0, 0) and block (1, 11)
032_F - Match found between block (0, 0) and block (1, 17)
032_F - Match found between block (0, 0) and block (1, 28)
032_F - Match found between block (0, 0) and block (2, 0)
032_F - Match found between block (0, 0) and block (2, 4)
032_F - Match found between block (0, 0) and block (2, 5)
032_F - Match found between block (0, 0) and block (2, 6)
032_F - Match found between block (0, 0) and block (2, 7)
032_F - Match found between block (0, 0) and block (2, 8)
032_F - Match found between block (0, 0) and block (2, 10)
032_F - Match found between block (0, 0) and block (2, 14)
032_F - Match found between block (0, 0) and block (2, 26)
032_F - Match found between block (0, 0) and block (2, 28)
032_F - Match found between block (0, 0) and block (3, 0)
032_F - Match found between block (0, 0) and block (3, 3)
032_F - Match found between block (0, 0) and block (3, 6)
032_F - Match found between block (0, 0) and block (3, 9)
032_F - Match found between block (0, 0) and block (3, 13)
032_F - Match found between block (0, 0) and block (3, 25)
032_F - Match found between block (0, 0) and block (3, 26)
032_F - Match found between block (0, 0) and block (3, 28)
032_F - Match found between block (0, 0) and block (4, 0)
032_F - Match found between block (0, 0) and block (4, 1)
032_F - Match found between block (0, 0) and block (4, 2)
032_F - Match found between block (0, 0) and block (4, 3)
032_F - Match found between block (0, 0) and block (4, 4)
032_F - Match found between block (0, 0) and block (4, 5)
032_F - Match found between block (0, 0) and block (4, 9)
032_F - Match found between block (0, 0) and block (4, 12)
032_F - Match found between block (0, 0) and block (4, 24)
032_F - Match found between block (0, 0) and block (4, 26)
032_F - Match found between block (0, 0) and block (5, 0)
032_F - Match found between block (0, 0) and block (5, 2)
032_F - Match found between block (0, 0) and block (5, 8)
032_F - Match found between block (0, 0) and block (5, 12)
032_F - Match found between block (0, 0) and block (5, 18)
032_F - Match found between block (0, 0) and block (5, 25)
032_F - Match found between block (0, 0) and block (6, 0)
032_F - Match found between block (0, 0) and block (6, 1)
032_F - Match found between block (0, 0) and block (6, 2)
032_F - Match found between block (0, 0) and block (6, 3)
032_F - Match found between block (0, 0) and block (6, 4)
032_F - Match found between block (0, 0) and block (6, 7)
032_F - Match found between block (0, 0) and block (6, 10)
032_F - Match found between block (0, 0) and block (6, 11)
032_F - Match found between block (0, 0) and block (6, 18)
032_F - Match found between block (0, 0) and block (7, 0)
032_F - Match found between block (0, 0) and block (7, 1)
032_F - Match found between block (0, 0) and block (7, 2)
032_F - Match found between block (0, 0) and block (7, 3)
032_F - Match found between block (0, 0) and block (7, 10)
032_F - Match found between block (0, 0) and block (7, 18)
032_F - Match found between block (0, 0) and block (8, 0)
032_F - Match found between block (0, 0) and block (8, 1)
032_F - Match found between block (0, 0) and block (8, 2)
032_F - Match found between block (0, 0) and block (8, 6)
032_F - Match found between block (0, 0) and block (8, 9)
032_F - Match found between block (0, 0) and block (8, 18)
032_F - Match found between block (0, 0) and block (8, 19)
032_F - Match found between block (0, 0) and block (9, 2)
032_F - Match found between block (0, 0) and block (9, 5)
032_F - Match found between block (0, 0) and block (9, 8)
032_F - Match found between block (0, 0) and block (10, 4)
032_F - Match found between block (0, 0) and block (10, 8)
032_F - Match found between block (0, 0) and block (11, 3)
032_F - Match found between block (0, 0) and block (11, 7)
032_F - Match found between block (0, 0) and block (12, 0)
032_F - Match found between block (0, 0) and block (12, 1)
032_F - Match found between block (0, 0) and block (12, 3)
032_F - Match found between block (0, 0) and block (12, 6)
032_F - Match found between block (0, 0) and block (12, 28)
032_F - Match found between block (0, 0) and block (13, 2)
032_F - Match found between block (0, 0) and block (13, 3)
032_F - Match found between block (0, 0) and block (13, 4)
032_F - Match found between block (0, 0) and block (14, 25)
032_F - Match found between block (0, 0) and block (17, 0)
032_F - Match found between block (0, 0) and block (17, 15)
032_F - Match found between block (0, 0) and block (18, 15)
032_F - Match found between block (0, 0) and block (20, 16)
