Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
065_R - Match found between block (0, 0) and block (0, 1)
065_R - Match found between block (0, 0) and block (0, 2)
065_R - Match found between block (0, 0) and block (0, 3)
065_R - Match found between block (0, 0) and block (0, 4)
065_R - Match found between block (0, 0) and block (0, 5)
065_R - Match found between block (0, 0) and block (0, 6)
065_R - Match found between block (0, 0) and block (0, 7)
065_R - Match found between block (0, 0) and block (0, 8)
065_R - Match found between block (0, 0) and block (0, 9)
065_R - Match found between block (0, 0) and block (0, 10)
065_R - Match found between block (0, 0) and block (0, 11)
065_R - Match found between block (0, 0) and block (0, 12)
065_R - Match found between block (0, 0) and block (0, 13)
065_R - Match found between block (0, 0) and block (0, 14)
065_R - Match found between block (0, 0) and block (0, 15)
065_R - Match found between block (0, 0) and block (0, 16)
065_R - Match found between block (0, 0) and block (0, 17)
065_R - Match found between block (0, 0) and block (0, 18)
065_R - Match found between block (0, 0) and block (0, 19)
065_R - Match found between block (0, 0) and block (0, 20)
065_R - Match found between block (0, 0) and block (0, 21)
065_R - Match found between block (0, 0) and block (0, 22)
065_R - Match found between block (0, 0) and block (0, 23)
065_R - Match found between block (0, 0) and block (0, 24)
065_R - Match found between block (0, 0) and block (0, 25)
065_R - Match found between block (0, 0) and block (0, 26)
065_R - Match found between block (0, 0) and block (0, 27)
065_R - Match found between block (0, 0) and block (0, 28)
065_R - Match found between block (0, 0) and block (0, 29)
065_R - Match found between block (0, 0) and block (0, 30)
065_R - Match found between block (0, 0) and block (0, 31)
065_R - Match found between block (0, 0) and block (1, 0)
065_R - Match found between block (0, 0) and block (1, 1)
065_R - Match found between block (0, 0) and block (1, 2)
065_R - Match found between block (0, 0) and block (1, 3)
065_R - Match found between block (0, 0) and block (1, 4)
065_R - Match found between block (0, 0) and block (1, 5)
065_R - Match found between block (0, 0) and block (1, 6)
065_R - Match found between block (0, 0) and block (1, 7)
065_R - Match found between block (0, 0) and block (1, 8)
065_R - Match found between block (0, 0) and block (1, 9)
065_R - Match found between block (0, 0) and block (1, 10)
065_R - Match found between block (0, 0) and block (1, 11)
065_R - Match found between block (0, 0) and block (1, 12)
065_R - Match found between block (0, 0) and block (1, 13)
065_R - Match found between block (0, 0) and block (1, 14)
065_R - Match found between block (0, 0) and block (1, 15)
065_R - Match found between block (0, 0) and block (1, 16)
065_R - Match found between block (0, 0) and block (1, 17)
065_R - Match found between block (0, 0) and block (1, 18)
065_R - Match found between block (0, 0) and block (1, 19)
065_R - Match found between block (0, 0) and block (1, 20)
065_R - Match found between block (0, 0) and block (1, 21)
065_R - Match found between block (0, 0) and block (1, 22)
065_R - Match found between block (0, 0) and block (1, 23)
065_R - Match found between block (0, 0) and block (1, 24)
065_R - Match found between block (0, 0) and block (1, 25)
065_R - Match found between block (0, 0) and block (1, 26)
065_R - Match found between block (0, 0) and block (1, 27)
065_R - Match found between block (0, 0) and block (1, 28)
065_R - Match found between block (0, 0) and block (1, 29)
065_R - Match found between block (0, 0) and block (1, 30)
065_R - Match found between block (0, 0) and block (1, 31)
065_R - Match found between block (0, 0) and block (2, 0)
065_R - Match found between block (0, 0) and block (2, 1)
065_R - Match found between block (0, 0) and block (2, 2)
065_R - Match found between block (0, 0) and block (2, 3)
065_R - Match found between block (0, 0) and block (2, 4)
065_R - Match found between block (0, 0) and block (2, 5)
065_R - Match found between block (0, 0) and block (2, 6)
065_R - Match found between block (0, 0) and block (2, 7)
065_R - Match found between block (0, 0) and block (2, 8)
065_R - Match found between block (0, 0) and block (2, 9)
065_R - Match found between block (0, 0) and block (2, 10)
065_R - Match found between block (0, 0) and block (2, 11)
065_R - Match found between block (0, 0) and block (2, 12)
065_R - Match found between block (0, 0) and block (2, 13)
065_R - Match found between block (0, 0) and block (2, 14)
065_R - Match found between block (0, 0) and block (2, 15)
065_R - Match found between block (0, 0) and block (2, 16)
065_R - Match found between block (0, 0) and block (2, 17)
065_R - Match found between block (0, 0) and block (2, 18)
065_R - Match found between block (0, 0) and block (2, 19)
065_R - Match found between block (0, 0) and block (2, 20)
065_R - Match found between block (0, 0) and block (2, 21)
065_R - Match found between block (0, 0) and block (2, 22)
065_R - Match found between block (0, 0) and block (2, 23)
065_R - Match found between block (0, 0) and block (2, 24)
065_R - Match found between block (0, 0) and block (2, 25)
065_R - Match found between block (0, 0) and block (2, 26)
065_R - Match found between block (0, 0) and block (2, 27)
065_R - Match found between block (0, 0) and block (2, 28)
065_R - Match found between block (0, 0) and block (2, 29)
065_R - Match found between block (0, 0) and block (2, 30)
065_R - Match found between block (0, 0) and block (2, 31)
065_R - Match found between block (0, 0) and block (3, 0)
065_R - Match found between block (0, 0) and block (3, 1)
065_R - Match found between block (0, 0) and block (3, 2)
065_R - Match found between block (0, 0) and block (3, 3)
065_R - Match found between block (0, 0) and block (3, 4)
065_R - Match found between block (0, 0) and block (3, 5)
065_R - Match found between block (0, 0) and block (3, 6)
065_R - Match found between block (0, 0) and block (3, 7)
065_R - Match found between block (0, 0) and block (3, 8)
065_R - Match found between block (0, 0) and block (3, 9)
065_R - Match found between block (0, 0) and block (3, 10)
065_R - Match found between block (0, 0) and block (3, 11)
065_R - Match found between block (0, 0) and block (3, 12)
065_R - Match found between block (0, 0) and block (3, 13)
065_R - Match found between block (0, 0) and block (3, 14)
065_R - Match found between block (0, 0) and block (3, 15)
065_R - Match found between block (0, 0) and block (3, 16)
065_R - Match found between block (0, 0) and block (3, 17)
065_R - Match found between block (0, 0) and block (3, 18)
065_R - Match found between block (0, 0) and block (3, 19)
065_R - Match found between block (0, 0) and block (3, 20)
065_R - Match found between block (0, 0) and block (3, 21)
065_R - Match found between block (0, 0) and block (3, 22)
065_R - Match found between block (0, 0) and block (3, 23)
065_R - Match found between block (0, 0) and block (3, 24)
065_R - Match found between block (0, 0) and block (3, 25)
065_R - Match found between block (0, 0) and block (3, 26)
065_R - Match found between block (0, 0) and block (3, 27)
065_R - Match found between block (0, 0) and block (3, 28)
065_R - Match found between block (0, 0) and block (3, 29)
065_R - Match found between block (0, 0) and block (3, 30)
065_R - Match found between block (0, 0) and block (3, 31)
065_R - Match found between block (0, 0) and block (4, 0)
065_R - Match found between block (0, 0) and block (4, 1)
065_R - Match found between block (0, 0) and block (4, 2)
065_R - Match found between block (0, 0) and block (4, 3)
065_R - Match found between block (0, 0) and block (4, 4)
065_R - Match found between block (0, 0) and block (4, 5)
065_R - Match found between block (0, 0) and block (4, 6)
065_R - Match found between block (0, 0) and block (4, 7)
065_R - Match found between block (0, 0) and block (4, 8)
065_R - Match found between block (0, 0) and block (4, 9)
065_R - Match found between block (0, 0) and block (4, 10)
065_R - Match found between block (0, 0) and block (4, 11)
