Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
041_F - Match found between block (0, 0) and block (0, 1)
041_F - Match found between block (0, 0) and block (0, 2)
041_F - Match found between block (0, 0) and block (0, 3)
041_F - Match found between block (0, 0) and block (0, 4)
041_F - Match found between block (0, 0) and block (0, 5)
041_F - Match found between block (0, 0) and block (0, 6)
041_F - Match found between block (0, 0) and block (0, 7)
041_F - Match found between block (0, 0) and block (0, 8)
041_F - Match found between block (0, 0) and block (0, 9)
041_F - Match found between block (0, 0) and block (0, 10)
041_F - Match found between block (0, 0) and block (0, 11)
041_F - Match found between block (0, 0) and block (0, 15)
041_F - Match found between block (0, 0) and block (0, 31)
041_F - Match found between block (0, 0) and block (1, 0)
041_F - Match found between block (0, 0) and block (1, 1)
041_F - Match found between block (0, 0) and block (1, 2)
041_F - Match found between block (0, 0) and block (1, 3)
041_F - Match found between block (0, 0) and block (1, 4)
041_F - Match found between block (0, 0) and block (1, 5)
041_F - Match found between block (0, 0) and block (1, 6)
041_F - Match found between block (0, 0) and block (1, 7)
041_F - Match found between block (0, 0) and block (1, 8)
041_F - Match found between block (0, 0) and block (1, 11)
041_F - Match found between block (0, 0) and block (1, 29)
041_F - Match found between block (0, 0) and block (1, 31)
041_F - Match found between block (0, 0) and block (2, 0)
041_F - Match found between block (0, 0) and block (2, 1)
041_F - Match found between block (0, 0) and block (2, 2)
041_F - Match found between block (0, 0) and block (2, 3)
041_F - Match found between block (0, 0) and block (2, 4)
041_F - Match found between block (0, 0) and block (2, 5)
041_F - Match found between block (0, 0) and block (2, 7)
041_F - Match found between block (0, 0) and block (2, 31)
041_F - Match found between block (0, 0) and block (3, 0)
041_F - Match found between block (0, 0) and block (3, 1)
041_F - Match found between block (0, 0) and block (3, 2)
041_F - Match found between block (0, 0) and block (3, 3)
041_F - Match found between block (0, 0) and block (3, 4)
041_F - Match found between block (0, 0) and block (3, 5)
041_F - Match found between block (0, 0) and block (3, 6)
041_F - Match found between block (0, 0) and block (3, 7)
041_F - Match found between block (0, 0) and block (3, 9)
041_F - Match found between block (0, 0) and block (3, 12)
041_F - Match found between block (0, 0) and block (3, 13)
041_F - Match found between block (0, 0) and block (3, 22)
041_F - Match found between block (0, 0) and block (3, 31)
041_F - Match found between block (0, 0) and block (4, 0)
041_F - Match found between block (0, 0) and block (4, 1)
041_F - Match found between block (0, 0) and block (4, 2)
041_F - Match found between block (0, 0) and block (4, 3)
041_F - Match found between block (0, 0) and block (4, 4)
041_F - Match found between block (0, 0) and block (4, 5)
041_F - Match found between block (0, 0) and block (4, 6)
041_F - Match found between block (0, 0) and block (4, 7)
041_F - Match found between block (0, 0) and block (4, 8)
041_F - Match found between block (0, 0) and block (4, 9)
041_F - Match found between block (0, 0) and block (4, 10)
041_F - Match found between block (0, 0) and block (4, 11)
041_F - Match found between block (0, 0) and block (4, 14)
041_F - Match found between block (0, 0) and block (5, 0)
041_F - Match found between block (0, 0) and block (5, 1)
041_F - Match found between block (0, 0) and block (5, 2)
041_F - Match found between block (0, 0) and block (5, 3)
041_F - Match found between block (0, 0) and block (5, 5)
041_F - Match found between block (0, 0) and block (5, 6)
041_F - Match found between block (0, 0) and block (5, 7)
041_F - Match found between block (0, 0) and block (5, 8)
041_F - Match found between block (0, 0) and block (5, 9)
041_F - Match found between block (0, 0) and block (6, 0)
041_F - Match found between block (0, 0) and block (6, 1)
041_F - Match found between block (0, 0) and block (6, 2)
041_F - Match found between block (0, 0) and block (6, 3)
041_F - Match found between block (0, 0) and block (6, 4)
041_F - Match found between block (0, 0) and block (6, 5)
041_F - Match found between block (0, 0) and block (6, 6)
041_F - Match found between block (0, 0) and block (6, 7)
041_F - Match found between block (0, 0) and block (6, 8)
041_F - Match found between block (0, 0) and block (6, 9)
041_F - Match found between block (0, 0) and block (6, 10)
041_F - Match found between block (0, 0) and block (6, 11)
041_F - Match found between block (0, 0) and block (7, 0)
