Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
055_F - Match found between block (0, 0) and block (0, 11)
055_F - Match found between block (0, 0) and block (1, 0)
055_F - Match found between block (0, 0) and block (2, 16)
055_F - Match found between block (0, 0) and block (2, 20)
055_F - Match found between block (0, 0) and block (3, 1)
055_F - Match found between block (0, 0) and block (4, 1)
055_F - Match found between block (0, 0) and block (4, 12)
055_F - Match found between block (0, 0) and block (4, 28)
055_F - Match found between block (0, 0) and block (6, 15)
055_F - Match found between block (0, 0) and block (6, 17)
055_F - Match found between block (0, 0) and block (6, 20)
055_F - Match found between block (0, 0) and block (6, 21)
055_F - Match found between block (0, 0) and block (6, 26)
055_F - Match found between block (0, 0) and block (7, 2)
055_F - Match found between block (0, 0) and block (7, 23)
055_F - Match found between block (0, 0) and block (8, 2)
055_F - Match found between block (0, 0) and block (8, 14)
055_F - Match found between block (0, 0) and block (8, 16)
055_F - Match found between block (0, 0) and block (8, 18)
055_F - Match found between block (0, 0) and block (8, 19)
055_F - Match found between block (0, 0) and block (9, 0)
055_F - Match found between block (0, 0) and block (9, 6)
055_F - Match found between block (0, 0) and block (9, 10)
055_F - Match found between block (0, 0) and block (9, 11)
055_F - Match found between block (0, 0) and block (9, 13)
055_F - Match found between block (0, 0) and block (9, 21)
055_F - Match found between block (0, 0) and block (10, 6)
055_F - Match found between block (0, 0) and block (10, 11)
055_F - Match found between block (0, 0) and block (10, 13)
055_F - Match found between block (0, 0) and block (10, 20)
055_F - Match found between block (0, 0) and block (10, 23)
055_F - Match found between block (0, 0) and block (11, 23)
055_F - Match found between block (0, 0) and block (13, 0)
055_F - Match found between block (0, 0) and block (13, 7)
055_F - Match found between block (0, 0) and block (14, 1)
055_F - Match found between block (0, 0) and block (16, 1)
055_F - Match found between block (0, 0) and block (16, 3)
055_F - Match found between block (0, 0) and block (16, 8)
055_F - Match found between block (0, 0) and block (17, 6)
055_F - Match found between block (0, 0) and block (17, 10)
055_F - Match found between block (0, 0) and block (18, 0)
055_F - Match found between block (0, 0) and block (18, 1)
055_F - Match found between block (0, 0) and block (18, 6)
055_F - Match found between block (0, 0) and block (18, 7)
055_F - Match found between block (0, 0) and block (18, 19)
055_F - Match found between block (0, 0) and block (19, 9)
055_F - Match found between block (0, 0) and block (20, 2)
055_F - Match found between block (0, 0) and block (20, 22)
055_F - Match found between block (0, 0) and block (20, 23)
055_F - Match found between block (0, 0) and block (21, 0)
055_F - Match found between block (0, 0) and block (21, 11)
055_F - Match found between block (0, 0) and block (22, 20)
055_F - Match found between block (0, 0) and block (23, 28)
055_F - Match found between block (0, 0) and block (24, 8)
055_F - Match found between block (0, 0) and block (24, 11)
055_F - Match found between block (0, 0) and block (24, 20)
055_F - Match found between block (0, 0) and block (24, 27)
055_F - Match found between block (0, 0) and block (24, 30)
055_F - Match found between block (0, 0) and block (25, 5)
055_F - Match found between block (0, 0) and block (25, 30)
055_F - Match found between block (0, 0) and block (25, 31)
055_F - Match found between block (0, 0) and block (26, 13)
055_F - Match found between block (0, 0) and block (26, 22)
055_F - Match found between block (0, 0) and block (26, 31)
055_F - Match found between block (0, 0) and block (27, 26)
055_F - Match found between block (0, 0) and block (29, 0)
055_F - Match found between block (0, 0) and block (29, 7)
055_F - Match found between block (0, 0) and block (29, 21)
055_F - Match found between block (0, 0) and block (30, 25)
055_F - Match found between block (0, 0) and block (30, 26)
055_F - Match found between block (0, 0) and block (31, 1)
055_F - Match found between block (0, 1) and block (0, 13)
055_F - Match found between block (0, 1) and block (0, 15)
055_F - Match found between block (0, 1) and block (1, 7)
055_F - Match found between block (0, 1) and block (1, 13)
055_F - Match found between block (0, 1) and block (1, 25)
055_F - Match found between block (0, 1) and block (1, 26)
055_F - Match found between block (0, 1) and block (1, 27)
055_F - Match found between block (0, 1) and block (1, 28)
055_F - Match found between block (0, 1) and block (2, 4)
055_F - Match found between block (0, 1) and block (2, 5)
055_F - Match found between block (0, 1) and block (2, 13)
055_F - Match found between block (0, 1) and block (2, 26)
055_F - Match found between block (0, 1) and block (3, 25)
055_F - Match found between block (0, 1) and block (3, 30)
055_F - Match found between block (0, 1) and block (4, 2)
055_F - Match found between block (0, 1) and block (4, 21)
055_F - Match found between block (0, 1) and block (5, 3)
055_F - Match found between block (0, 1) and block (5, 4)
055_F - Match found between block (0, 1) and block (5, 5)
055_F - Match found between block (0, 1) and block (5, 10)
055_F - Match found between block (0, 1) and block (5, 28)
055_F - Match found between block (0, 1) and block (5, 30)
055_F - Match found between block (0, 1) and block (6, 1)
055_F - Match found between block (0, 1) and block (6, 7)
055_F - Match found between block (0, 1) and block (6, 9)
055_F - Match found between block (0, 1) and block (6, 10)
055_F - Match found between block (0, 1) and block (6, 31)
