Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
150_F - Match found between block (0, 0) and block (0, 3)
150_F - Match found between block (0, 0) and block (3, 16)
150_F - Match found between block (0, 0) and block (6, 21)
150_F - Match found between block (0, 0) and block (12, 9)
150_F - Match found between block (0, 0) and block (12, 23)
150_F - Match found between block (0, 0) and block (16, 1)
150_F - Match found between block (0, 0) and block (20, 21)
150_F - Match found between block (0, 0) and block (21, 6)
150_F - Match found between block (0, 0) and block (23, 7)
150_F - Match found between block (0, 0) and block (25, 23)
150_F - Match found between block (0, 0) and block (25, 29)
150_F - Match found between block (0, 0) and block (30, 24)
150_F - Match found between block (0, 0) and block (31, 16)
150_F - Match found between block (0, 1) and block (0, 4)
150_F - Match found between block (0, 1) and block (0, 5)
150_F - Match found between block (0, 1) and block (0, 15)
150_F - Match found between block (0, 1) and block (0, 25)
150_F - Match found between block (0, 1) and block (1, 1)
150_F - Match found between block (0, 1) and block (1, 13)
150_F - Match found between block (0, 1) and block (1, 20)
150_F - Match found between block (0, 1) and block (1, 23)
150_F - Match found between block (0, 1) and block (2, 2)
150_F - Match found between block (0, 1) and block (2, 5)
150_F - Match found between block (0, 1) and block (2, 11)
150_F - Match found between block (0, 1) and block (2, 17)
150_F - Match found between block (0, 1) and block (2, 18)
150_F - Match found between block (0, 1) and block (2, 20)
150_F - Match found between block (0, 1) and block (2, 24)
150_F - Match found between block (0, 1) and block (3, 5)
150_F - Match found between block (0, 1) and block (3, 7)
150_F - Match found between block (0, 1) and block (3, 13)
150_F - Match found between block (0, 1) and block (4, 0)
150_F - Match found between block (0, 1) and block (4, 10)
150_F - Match found between block (0, 1) and block (4, 22)
150_F - Match found between block (0, 1) and block (4, 30)
150_F - Match found between block (0, 1) and block (5, 12)
150_F - Match found between block (0, 1) and block (5, 25)
150_F - Match found between block (0, 1) and block (5, 31)
150_F - Match found between block (0, 1) and block (6, 24)
150_F - Match found between block (0, 1) and block (7, 27)
150_F - Match found between block (0, 1) and block (7, 28)
150_F - Match found between block (0, 1) and block (7, 30)
150_F - Match found between block (0, 1) and block (8, 21)
150_F - Match found between block (0, 1) and block (8, 22)
150_F - Match found between block (0, 1) and block (8, 23)
150_F - Match found between block (0, 1) and block (8, 25)
150_F - Match found between block (0, 1) and block (8, 29)
150_F - Match found between block (0, 1) and block (9, 14)
150_F - Match found between block (0, 1) and block (9, 15)
150_F - Match found between block (0, 1) and block (10, 10)
150_F - Match found between block (0, 1) and block (10, 11)
150_F - Match found between block (0, 1) and block (10, 13)
150_F - Match found between block (0, 1) and block (10, 21)
150_F - Match found between block (0, 1) and block (11, 2)
150_F - Match found between block (0, 1) and block (11, 5)
150_F - Match found between block (0, 1) and block (11, 11)
150_F - Match found between block (0, 1) and block (11, 20)
150_F - Match found between block (0, 1) and block (12, 13)
150_F - Match found between block (0, 1) and block (13, 15)
150_F - Match found between block (0, 1) and block (14, 0)
150_F - Match found between block (0, 1) and block (14, 10)
150_F - Match found between block (0, 1) and block (15, 0)
150_F - Match found between block (0, 1) and block (15, 5)
150_F - Match found between block (0, 1) and block (15, 7)
150_F - Match found between block (0, 1) and block (15, 14)
150_F - Match found between block (0, 1) and block (15, 30)
150_F - Match found between block (0, 1) and block (16, 10)
150_F - Match found between block (0, 1) and block (16, 16)
150_F - Match found between block (0, 1) and block (16, 18)
150_F - Match found between block (0, 1) and block (16, 31)
150_F - Match found between block (0, 1) and block (17, 1)
150_F - Match found between block (0, 1) and block (17, 14)
150_F - Match found between block (0, 1) and block (17, 23)
150_F - Match found between block (0, 1) and block (17, 26)
150_F - Match found between block (0, 1) and block (17, 27)
150_F - Match found between block (0, 1) and block (18, 9)
150_F - Match found between block (0, 1) and block (18, 11)
