Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
044_F - Match found between block (0, 0) and block (0, 1)
044_F - Match found between block (0, 0) and block (0, 6)
044_F - Match found between block (0, 0) and block (0, 8)
044_F - Match found between block (0, 0) and block (0, 21)
044_F - Match found between block (0, 0) and block (1, 0)
044_F - Match found between block (0, 0) and block (1, 1)
044_F - Match found between block (0, 0) and block (1, 5)
044_F - Match found between block (0, 0) and block (1, 6)
044_F - Match found between block (0, 0) and block (1, 7)
044_F - Match found between block (0, 0) and block (1, 8)
044_F - Match found between block (0, 0) and block (2, 0)
044_F - Match found between block (0, 0) and block (2, 1)
044_F - Match found between block (0, 0) and block (2, 4)
044_F - Match found between block (0, 0) and block (2, 5)
044_F - Match found between block (0, 0) and block (2, 6)
044_F - Match found between block (0, 0) and block (3, 0)
044_F - Match found between block (0, 0) and block (3, 4)
044_F - Match found between block (0, 0) and block (6, 0)
044_F - Match found between block (0, 0) and block (6, 2)
044_F - Match found between block (0, 0) and block (9, 1)
044_F - Match found between block (0, 0) and block (9, 2)
044_F - Match found between block (0, 0) and block (9, 3)
044_F - Match found between block (0, 0) and block (10, 0)
044_F - Match found between block (0, 0) and block (10, 1)
044_F - Match found between block (0, 0) and block (10, 2)
044_F - Match found between block (0, 0) and block (10, 3)
044_F - Match found between block (0, 0) and block (19, 0)
044_F - Match found between block (0, 0) and block (19, 1)
044_F - Match found between block (0, 0) and block (19, 2)
044_F - Match found between block (0, 0) and block (19, 3)
044_F - Match found between block (0, 0) and block (20, 0)
044_F - Match found between block (0, 0) and block (20, 1)
044_F - Match found between block (0, 0) and block (20, 3)
044_F - Match found between block (0, 0) and block (20, 5)
044_F - Match found between block (0, 0) and block (21, 1)
044_F - Match found between block (0, 0) and block (25, 0)
044_F - Match found between block (0, 0) and block (25, 2)
044_F - Match found between block (0, 0) and block (26, 0)
044_F - Match found between block (0, 0) and block (26, 8)
044_F - Match found between block (0, 0) and block (26, 9)
044_F - Match found between block (0, 0) and block (26, 10)
044_F - Match found between block (0, 0) and block (26, 12)
044_F - Match found between block (0, 0) and block (26, 16)
044_F - Match found between block (0, 0) and block (27, 0)
044_F - Match found between block (0, 0) and block (27, 8)
044_F - Match found between block (0, 0) and block (27, 9)
044_F - Match found between block (0, 0) and block (27, 14)
044_F - Match found between block (0, 0) and block (27, 15)
044_F - Match found between block (0, 0) and block (27, 16)
044_F - Match found between block (0, 0) and block (27, 18)
044_F - Match found between block (0, 0) and block (28, 8)
044_F - Match found between block (0, 0) and block (28, 9)
044_F - Match found between block (0, 0) and block (28, 14)
044_F - Match found between block (0, 0) and block (28, 15)
044_F - Match found between block (0, 0) and block (28, 16)
044_F - Match found between block (0, 0) and block (29, 7)
044_F - Match found between block (0, 0) and block (29, 8)
044_F - Match found between block (0, 0) and block (29, 9)
044_F - Match found between block (0, 0) and block (29, 14)
044_F - Match found between block (0, 0) and block (29, 15)
044_F - Match found between block (0, 0) and block (29, 16)
044_F - Match found between block (0, 0) and block (29, 17)
044_F - Match found between block (0, 0) and block (29, 18)
044_F - Match found between block (0, 0) and block (29, 19)
044_F - Match found between block (0, 0) and block (30, 3)
044_F - Match found between block (0, 0) and block (30, 4)
044_F - Match found between block (0, 0) and block (30, 5)
044_F - Match found between block (0, 0) and block (30, 7)
044_F - Match found between block (0, 0) and block (30, 8)
044_F - Match found between block (0, 0) and block (30, 9)
044_F - Match found between block (0, 0) and block (30, 10)
044_F - Match found between block (0, 0) and block (30, 14)
044_F - Match found between block (0, 0) and block (30, 15)
