Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
130_R - Match found between block (0, 0) and block (0, 1)
130_R - Match found between block (0, 0) and block (0, 2)
130_R - Match found between block (0, 0) and block (0, 3)
130_R - Match found between block (0, 0) and block (0, 4)
130_R - Match found between block (0, 0) and block (0, 5)
130_R - Match found between block (0, 0) and block (0, 6)
130_R - Match found between block (0, 0) and block (0, 7)
130_R - Match found between block (0, 0) and block (0, 8)
130_R - Match found between block (0, 0) and block (0, 9)
130_R - Match found between block (0, 0) and block (0, 10)
130_R - Match found between block (0, 0) and block (0, 11)
130_R - Match found between block (0, 0) and block (0, 12)
130_R - Match found between block (0, 0) and block (0, 13)
130_R - Match found between block (0, 0) and block (0, 14)
130_R - Match found between block (0, 0) and block (0, 15)
130_R - Match found between block (0, 0) and block (0, 16)
130_R - Match found between block (0, 0) and block (0, 17)
130_R - Match found between block (0, 0) and block (0, 18)
130_R - Match found between block (0, 0) and block (0, 19)
130_R - Match found between block (0, 0) and block (0, 20)
130_R - Match found between block (0, 0) and block (0, 21)
130_R - Match found between block (0, 0) and block (0, 22)
130_R - Match found between block (0, 0) and block (0, 23)
130_R - Match found between block (0, 0) and block (0, 24)
130_R - Match found between block (0, 0) and block (0, 25)
130_R - Match found between block (0, 0) and block (0, 26)
130_R - Match found between block (0, 0) and block (0, 27)
130_R - Match found between block (0, 0) and block (0, 28)
130_R - Match found between block (0, 0) and block (0, 29)
130_R - Match found between block (0, 0) and block (0, 30)
130_R - Match found between block (0, 0) and block (0, 31)
130_R - Match found between block (0, 0) and block (1, 0)
130_R - Match found between block (0, 0) and block (1, 1)
130_R - Match found between block (0, 0) and block (1, 2)
130_R - Match found between block (0, 0) and block (1, 3)
130_R - Match found between block (0, 0) and block (1, 4)
130_R - Match found between block (0, 0) and block (1, 5)
130_R - Match found between block (0, 0) and block (1, 6)
130_R - Match found between block (0, 0) and block (1, 7)
130_R - Match found between block (0, 0) and block (1, 8)
130_R - Match found between block (0, 0) and block (1, 9)
130_R - Match found between block (0, 0) and block (1, 10)
130_R - Match found between block (0, 0) and block (1, 11)
130_R - Match found between block (0, 0) and block (1, 12)
130_R - Match found between block (0, 0) and block (1, 13)
130_R - Match found between block (0, 0) and block (1, 14)
130_R - Match found between block (0, 0) and block (1, 15)
130_R - Match found between block (0, 0) and block (1, 16)
130_R - Match found between block (0, 0) and block (1, 17)
130_R - Match found between block (0, 0) and block (1, 18)
130_R - Match found between block (0, 0) and block (1, 19)
130_R - Match found between block (0, 0) and block (1, 20)
130_R - Match found between block (0, 0) and block (1, 21)
130_R - Match found between block (0, 0) and block (1, 22)
