Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
164_R - Match found between block (0, 0) and block (0, 1)
164_R - Match found between block (0, 0) and block (0, 2)
164_R - Match found between block (0, 0) and block (0, 3)
164_R - Match found between block (0, 0) and block (0, 4)
164_R - Match found between block (0, 0) and block (0, 5)
164_R - Match found between block (0, 0) and block (0, 6)
164_R - Match found between block (0, 0) and block (0, 7)
164_R - Match found between block (0, 0) and block (0, 8)
164_R - Match found between block (0, 0) and block (0, 9)
164_R - Match found between block (0, 0) and block (0, 10)
164_R - Match found between block (0, 0) and block (0, 11)
164_R - Match found between block (0, 0) and block (0, 12)
164_R - Match found between block (0, 0) and block (0, 13)
164_R - Match found between block (0, 0) and block (0, 14)
164_R - Match found between block (0, 0) and block (0, 15)
164_R - Match found between block (0, 0) and block (0, 16)
164_R - Match found between block (0, 0) and block (0, 17)
164_R - Match found between block (0, 0) and block (0, 18)
164_R - Match found between block (0, 0) and block (0, 19)
164_R - Match found between block (0, 0) and block (0, 20)
164_R - Match found between block (0, 0) and block (0, 21)
164_R - Match found between block (0, 0) and block (0, 22)
164_R - Match found between block (0, 0) and block (0, 23)
164_R - Match found between block (0, 0) and block (0, 24)
164_R - Match found between block (0, 0) and block (0, 25)
164_R - Match found between block (0, 0) and block (0, 26)
164_R - Match found between block (0, 0) and block (0, 27)
164_R - Match found between block (0, 0) and block (0, 28)
164_R - Match found between block (0, 0) and block (0, 29)
164_R - Match found between block (0, 0) and block (0, 30)
164_R - Match found between block (0, 0) and block (0, 31)
164_R - Match found between block (0, 0) and block (1, 0)
164_R - Match found between block (0, 0) and block (1, 1)
164_R - Match found between block (0, 0) and block (1, 2)
164_R - Match found between block (0, 0) and block (1, 3)
164_R - Match found between block (0, 0) and block (1, 4)
164_R - Match found between block (0, 0) and block (1, 5)
164_R - Match found between block (0, 0) and block (1, 6)
164_R - Match found between block (0, 0) and block (1, 7)
164_R - Match found between block (0, 0) and block (1, 8)
164_R - Match found between block (0, 0) and block (1, 9)
164_R - Match found between block (0, 0) and block (1, 10)
164_R - Match found between block (0, 0) and block (1, 11)
164_R - Match found between block (0, 0) and block (1, 12)
164_R - Match found between block (0, 0) and block (1, 13)
164_R - Match found between block (0, 0) and block (1, 14)
164_R - Match found between block (0, 0) and block (1, 15)
164_R - Match found between block (0, 0) and block (1, 16)
164_R - Match found between block (0, 0) and block (1, 17)
164_R - Match found between block (0, 0) and block (1, 18)
164_R - Match found between block (0, 0) and block (1, 19)
164_R - Match found between block (0, 0) and block (1, 20)
164_R - Match found between block (0, 0) and block (1, 21)
164_R - Match found between block (0, 0) and block (1, 22)
164_R - Match found between block (0, 0) and block (1, 23)
164_R - Match found between block (0, 0) and block (1, 24)
164_R - Match found between block (0, 0) and block (1, 25)
164_R - Match found between block (0, 0) and block (1, 26)
164_R - Match found between block (0, 0) and block (1, 27)
164_R - Match found between block (0, 0) and block (1, 28)
164_R - Match found between block (0, 0) and block (1, 29)
164_R - Match found between block (0, 0) and block (1, 30)
164_R - Match found between block (0, 0) and block (1, 31)
164_R - Match found between block (0, 0) and block (2, 0)
164_R - Match found between block (0, 0) and block (2, 1)
164_R - Match found between block (0, 0) and block (2, 2)
164_R - Match found between block (0, 0) and block (2, 3)
164_R - Match found between block (0, 0) and block (2, 4)
164_R - Match found between block (0, 0) and block (2, 5)
164_R - Match found between block (0, 0) and block (2, 6)
164_R - Match found between block (0, 0) and block (2, 7)
164_R - Match found between block (0, 0) and block (2, 8)
164_R - Match found between block (0, 0) and block (2, 9)
164_R - Match found between block (0, 0) and block (2, 10)
164_R - Match found between block (0, 0) and block (2, 11)
164_R - Match found between block (0, 0) and block (2, 12)
164_R - Match found between block (0, 0) and block (2, 13)
164_R - Match found between block (0, 0) and block (2, 14)
164_R - Match found between block (0, 0) and block (2, 15)
164_R - Match found between block (0, 0) and block (2, 16)
164_R - Match found between block (0, 0) and block (2, 17)
164_R - Match found between block (0, 0) and block (2, 18)
164_R - Match found between block (0, 0) and block (2, 19)
164_R - Match found between block (0, 0) and block (2, 20)
164_R - Match found between block (0, 0) and block (2, 21)
164_R - Match found between block (0, 0) and block (2, 22)
164_R - Match found between block (0, 0) and block (2, 23)
164_R - Match found between block (0, 0) and block (2, 24)
164_R - Match found between block (0, 0) and block (2, 25)
164_R - Match found between block (0, 0) and block (2, 26)
164_R - Match found between block (0, 0) and block (2, 27)
164_R - Match found between block (0, 0) and block (2, 28)
164_R - Match found between block (0, 0) and block (2, 29)
164_R - Match found between block (0, 0) and block (2, 30)
164_R - Match found between block (0, 0) and block (2, 31)
164_R - Match found between block (0, 0) and block (3, 0)
164_R - Match found between block (0, 0) and block (3, 1)
