Current BLOCK_SIZE = 16, current THRESHOLD = 10.0
122_F - Match found between block (0, 0) and block (0, 1)
122_F - Match found between block (0, 0) and block (0, 10)
122_F - Match found between block (0, 0) and block (0, 20)
122_F - Match found between block (0, 0) and block (0, 23)
122_F - Match found between block (0, 0) and block (0, 30)
122_F - Match found between block (0, 0) and block (1, 12)
122_F - Match found between block (0, 0) and block (1, 15)
122_F - Match found between block (0, 0) and block (1, 16)
122_F - Match found between block (0, 0) and block (1, 19)
122_F - Match found between block (0, 0) and block (1, 26)
122_F - Match found between block (0, 0) and block (1, 30)
122_F - Match found between block (0, 0) and block (2, 2)
122_F - Match found between block (0, 0) and block (2, 14)
122_F - Match found between block (0, 0) and block (2, 24)
122_F - Match found between block (0, 0) and block (3, 1)
122_F - Match found between block (0, 0) and block (3, 4)
122_F - Match found between block (0, 0) and block (3, 6)
122_F - Match found between block (0, 0) and block (3, 12)
122_F - Match found between block (0, 0) and block (3, 24)
122_F - Match found between block (0, 0) and block (3, 25)
122_F - Match found between block (0, 0) and block (4, 17)
122_F - Match found between block (0, 0) and block (4, 20)
122_F - Match found between block (0, 0) and block (4, 23)
122_F - Match found between block (0, 0) and block (4, 28)
122_F - Match found between block (0, 0) and block (4, 29)
122_F - Match found between block (0, 0) and block (4, 30)
122_F - Match found between block (0, 0) and block (5, 23)
122_F - Match found between block (0, 0) and block (5, 25)
122_F - Match found between block (0, 0) and block (5, 26)
122_F - Match found between block (0, 0) and block (5, 28)
122_F - Match found between block (0, 0) and block (5, 31)
122_F - Match found between block (0, 0) and block (6, 0)
122_F - Match found between block (0, 0) and block (6, 24)
122_F - Match found between block (0, 0) and block (6, 27)
122_F - Match found between block (0, 0) and block (6, 29)
122_F - Match found between block (0, 0) and block (7, 4)
122_F - Match found between block (0, 0) and block (7, 7)
122_F - Match found between block (0, 0) and block (7, 16)
122_F - Match found between block (0, 0) and block (7, 17)
122_F - Match found between block (0, 0) and block (7, 23)
122_F - Match found between block (0, 0) and block (7, 25)
122_F - Match found between block (0, 0) and block (7, 28)
122_F - Match found between block (0, 0) and block (7, 30)
122_F - Match found between block (0, 0) and block (8, 1)
122_F - Match found between block (0, 0) and block (8, 13)
122_F - Match found between block (0, 0) and block (8, 21)
122_F - Match found between block (0, 0) and block (8, 28)
122_F - Match found between block (0, 0) and block (9, 1)
122_F - Match found between block (0, 0) and block (9, 13)
122_F - Match found between block (0, 0) and block (9, 16)
122_F - Match found between block (0, 0) and block (9, 17)
122_F - Match found between block (0, 0) and block (9, 27)
